Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Matias Arezo,uy URU,FW,20.0,4.1,7,3,2,5,0,1,5,20.0,4,4,1,3,1,8,4,0,Matches
Marc Martínez,es ESP,GK,33.0,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Wilson Manafá,pt POR,"DF,MF",29.0,2.7,6,4,3,2,1,4,7,57.1,3,1,0,1,1,7,4,1,Matches
Faitout Maouassa,fr FRA,"DF,MF",25.0,2.5,8,5,6,1,1,4,5,80.0,1,6,0,6,1,9,3,0,Matches
Theo Corbeanu,ca CAN,"MF,FW",21.0,2.0,5,2,2,3,0,1,3,33.3,2,3,0,3,3,8,2,0,Matches
Víctor Díaz,es ESP,"DF,MF",35.0,1.8,5,3,2,3,0,1,3,33.3,2,1,0,1,1,6,8,0,Matches
Sergio Rodelas,es ESP,"FW,DF",18.0,1.4,3,2,1,0,2,0,3,0.0,3,0,0,0,0,3,0,0,Matches
Jesús Vallejo,es ESP,DF,26.0,1.2,3,1,1,2,0,2,2,100.0,0,3,2,1,0,3,1,1,Matches
Samuel Omorodion,es ESP,FW,19.0,0.9,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Njegoš Petrović,rs SRB,"MF,FW",24.0,1.7,5,2,4,1,0,2,3,66.7,1,2,0,2,1,6,3,0,Matches
Famara Diedhiou,sn SEN,"FW,MF",30.0,1.0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,2,0,Matches
Shon Weissman,il ISR,FW,27.0,0.9,1,1,0,0,1,1,4,25.0,3,3,0,3,0,1,1,0,Matches
Brau,es ESP,DF,21.0,0.3,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
Adri Bosch,es ESP,DF,22.0,0.3,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,1,0,Matches
Pablo Saenz,0,MF,0.0,0.2,3,3,2,0,1,1,3,33.3,2,0,0,0,0,3,0,0,Matches
Alberto Soro,es ESP,MF,24.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Alberto Perea,es ESP,"MF,FW",32.0,0.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.7,38.0,637,374,336,237,64,289,623,46.4,334,404,110,294,280,917,779,26,0
Opponent Total,0,0,27.2,38.0,601,344,270,262,69,296,599,49.4,303,390,106,284,290,891,729,11,0
