Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Hugo Moura,br BRA,MF,26-169,4,133.0,33.0,14.8,1.5,2,43.0,0,2,24.0,3,0.0,1.0,5.0,-4.0,-2.71,-1.53,3.1,2.5,0.6,0.42,1.29,Matches
Gary Medel,cl CHI,DF,36-322,2,108.0,54.0,12.0,1.2,2,54.0,0,0,0.0,3,1.5,2.0,1.0,1.0,0.83,2.54,2.0,0.7,1.4,1.14,2.06,Matches
Clayton,br BRA,FW,25-161,6,146.0,24.0,16.2,1.6,1,90.0,1,5,11.0,4,0.17,0.0,3.0,-3.0,-1.85,-0.54,1.5,2.3,-0.8,-0.47,0.24,Matches
Robert Rojas,py PAR,DF,28-051,2,40.0,20.0,4.4,0.4,1,36.0,0,1,4.0,6,1.5,0.0,1.0,-1.0,-2.25,-0.89,0.3,0.9,-0.6,-1.27,-0.63,Matches
Erick Marcus,br BRA,"MF,FW",20-111,2,63.0,32.0,7.0,0.7,0,0.0,0,2,32.0,1,0.0,1.0,1.0,0.0,0.0,1.51,1.8,1.1,0.7,0.94,1.74,Matches
Bruno Praxedes,br BRA,MF,22-133,2,49.0,25.0,5.4,0.5,0,0.0,0,2,25.0,2,1.5,0.0,2.0,-2.0,-3.67,-2.4,0.6,1.9,-1.2,-2.29,-1.71,Matches
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",29-075,2,41.0,21.0,4.6,0.5,0,0.0,0,2,21.0,2,0.5,0.0,1.0,-1.0,-2.2,-0.83,1.0,0.3,0.6,1.41,2.18,Matches
Guilherme Estrella,br BRA,MF,19-059,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luiz Gustavo,br BRA,DF,18-069,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Keiller,br BRA,GK,27-235,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Patrick de Lucca,br BRA,MF,24-110,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lyncon,br BRA,DF,19-044,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo,br BRA,GK,21-130,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.1,10,900.0,90.0,100.0,10.0,110,77.0,58,51,26.0,69,0.7,7.0,21.0,-14.0,-1.4,0.0,9.7,16.5,-6.7,-0.67,0.0,0
Opponent Total,0,0,28.1,10,900.0,90.0,100.0,10.0,110,77.0,60,49,25.0,70,2.2,21.0,7.0,14.0,1.4,0.0,16.5,9.7,6.7,0.67,0.0,0
