Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Babatunde Akinsola,ng NGA,"MF,FW",21-103,3.2,162,3,16,70,80,19,162,20,4,20.0,12,60.0,99,980,456,16,11,7,12,6,107,42,Matches
Alberto Quintana,es ESP,DF,22-260,2.8,186,19,103,80,4,2,186,0,0,0.0,0,0.0,102,686,461,5,2,0,2,0,120,0,Matches
Víctor Rofino,es ESP,DF,21-329,1.0,49,10,39,10,0,0,49,0,0,0.0,0,0.0,28,74,55,0,1,0,0,0,29,0,Matches
Adrian Baquerin,es ESP,"FW,MF",17-109,0.8,19,1,1,8,10,3,19,1,1,100.0,0,0.0,4,35,15,1,0,1,0,0,11,3,Matches
Manuel Pozo,es ESP,FW,22-192,0.7,37,2,5,14,18,1,37,1,1,100.0,0,0.0,22,109,38,0,1,0,5,1,24,5,Matches
Sergio León,es ESP,"FW,MF",35-167,0.7,19,0,0,7,12,5,19,2,0,0.0,2,100.0,11,30,3,0,0,0,2,0,16,6,Matches
Selim Amallah,ma MAR,MF,27-219,0.3,12,0,3,6,3,0,12,4,1,25.0,3,75.0,10,79,50,2,1,0,0,2,5,1,Matches
Mickael Malsa,mq MTQ,MF,28-253,0.1,10,0,1,5,4,0,10,0,0,0.0,0,0.0,2,3,0,0,0,0,0,1,2,0,Matches
Iván Muñoz,es ESP,DF,19-079,0.1,15,0,3,3,9,0,15,0,0,0.0,0,0.0,9,20,9,0,0,0,0,0,11,2,Matches
Jorge Gonzalez,es ESP,MF,19-097,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.7,42.0,25838,2274,7707,12219,6146,885,25833,741,348,47.0,323,43.6,13687,76584,40144,839,545,220,658,325,16685,1738,0
Opponent Total,0,0,27.6,42.0,21639,2676,7999,9334,4511,613,21636,679,300,44.2,325,47.9,10602,55288,26243,448,371,104,637,359,12487,1135,0
