Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Kenedy,br BRA,"FW,MF",28-134,29,1403.0,48.0,37.1,15.6,14,76.0,3,15,23.0,4,1.66,13.0,16.0,-3.0,-0.19,-0.87,18.4,16.6,1.7,0.11,-0.13,Matches
Anuar,ma MAR,"MF,FW",29-158,20,914.0,46.0,24.2,10.2,12,61.0,1,8,23.0,8,1.9,8.0,5.0,3.0,0.3,-0.08,9.5,9.6,-0.1,-0.01,-0.26,Matches
Lucas Oliveira Rosa,br BRA,"DF,MF",24-079,35,1645.0,47.0,43.5,18.3,11,90.0,11,24,27.0,5,1.69,23.0,21.0,2.0,0.11,-0.44,23.3,19.5,3.8,0.21,0.03,Matches
John,br BRA,GK,28-129,11,990.0,90.0,26.2,11.0,11,90.0,11,0,0.0,6,1.73,13.0,14.0,-1.0,-0.09,-0.61,12.7,13.9,-1.2,-0.11,-0.41,Matches
César de la Hoz,es ESP,"MF,DF",32-083,23,961.0,42.0,25.4,10.7,11,73.0,4,12,13.0,17,1.83,9.0,10.0,-1.0,-0.09,-0.6,8.7,10.5,-1.8,-0.17,-0.48,Matches
Lucas Oliveira,br BRA,MF,28-140,11,753.0,68.0,19.9,8.4,9,82.0,5,2,8.0,6,2.09,12.0,5.0,7.0,0.84,0.6,7.8,6.5,1.4,0.16,-0.03,Matches
Gustavo Henrique,br BRA,DF,31-089,12,695.0,58.0,18.4,7.7,9,75.0,5,3,5.0,6,1.42,4.0,9.0,-5.0,-0.65,-1.23,8.1,8.2,-0.1,-0.02,-0.26,Matches
Álvaro Negredo,es ESP,FW,38-306,12,583.0,49.0,15.4,6.5,7,67.0,0,5,23.0,5,1.67,9.0,3.0,6.0,0.93,0.67,6.7,3.8,2.9,0.45,0.3,Matches
Amath,sn SEN,"MF,FW",27-341,9,571.0,63.0,15.1,6.3,7,75.0,2,2,22.0,0,1.67,8.0,3.0,5.0,0.79,0.51,5.2,4.3,0.9,0.15,-0.05,Matches
Marcos André,br BRA,FW,27-245,16,558.0,35.0,14.8,6.2,6,66.0,0,10,16.0,2,2.19,9.0,4.0,5.0,0.81,0.53,7.3,6.3,1.0,0.16,-0.03,Matches
Javi Sánchez,es ESP,DF,27-099,6,464.0,77.0,12.3,5.2,6,77.0,1,0,0.0,7,1.83,6.0,3.0,3.0,0.58,0.26,4.6,3.6,1.0,0.19,-0.01,Matches
Sala,es ESP,FW,21-042,11,465.0,42.0,12.3,5.2,5,66.0,0,6,23.0,9,1.64,7.0,4.0,3.0,0.58,0.25,7.2,3.2,4.0,0.77,0.66,Matches
Stipe Biuk,hr CRO,"FW,MF",21-178,11,448.0,41.0,11.9,5.0,5,63.0,0,6,22.0,3,1.73,9.0,5.0,4.0,0.8,0.51,6.4,4.8,1.6,0.32,0.14,Matches
Iván Cédric,es ESP,FW,22-182,12,429.0,36.0,11.3,4.8,4,68.0,1,8,20.0,7,1.58,7.0,9.0,-2.0,-0.42,-0.88,7.2,7.0,0.3,0.05,-0.16,Matches
Joni Montiel,es ESP,"MF,FW",25-292,11,439.0,40.0,11.6,4.9,3,72.0,1,8,28.0,7,1.0,7.0,8.0,-1.0,-0.21,-0.64,6.3,6.1,0.2,0.04,-0.17,Matches
Babatunde Akinsola,ng NGA,"MF,FW",21-103,9,289.0,32.0,7.6,3.2,2,68.0,1,7,22.0,12,1.0,1.0,3.0,-2.0,-0.62,-1.06,3.2,3.6,-0.4,-0.11,-0.33,Matches
Alberto Quintana,es ESP,DF,22-260,6,253.0,42.0,6.7,2.8,2,90.0,2,4,18.0,18,1.5,2.0,4.0,-2.0,-0.71,-1.15,2.0,2.9,-0.9,-0.33,-0.56,Matches
Víctor Rofino,es ESP,DF,21-329,1,90.0,90.0,2.4,1.0,1,90.0,1,0,0.0,1,3.0,2.0,0.0,2.0,2.0,1.68,1.6,0.4,1.2,1.22,1.06,Matches
Adrian Baquerin,es ESP,"FW,MF",17-109,2,72.0,36.0,1.9,0.8,1,65.0,0,1,7.0,1,0.5,0.0,0.0,0.0,0.0,-0.36,0.7,0.3,0.3,0.4,0.21,Matches
Manuel Pozo,es ESP,FW,22-192,1,60.0,60.0,1.6,0.7,1,60.0,0,0,0.0,0,0.0,0.0,1.0,-1.0,-1.5,-1.89,0.5,0.6,-0.1,-0.1,-0.3,Matches
Sergio León,es ESP,"FW,MF",35-167,3,66.0,22.0,1.7,0.7,0,0.0,0,3,22.0,0,1.0,0.0,1.0,-1.0,-1.36,-1.75,0.8,1.3,-0.5,-0.66,-0.87,Matches
Selim Amallah,ma MAR,MF,27-219,1,23.0,23.0,0.6,0.3,0,0.0,0,1,23.0,0,3.0,0.0,0.0,0.0,0.0,-0.36,0.1,0.2,-0.1,-0.37,-0.56,Matches
Mickael Malsa,mq MTQ,MF,28-253,2,9.0,5.0,0.2,0.1,0,0.0,0,2,5.0,8,3.0,0.0,0.0,0.0,0.0,-0.36,0.1,0.0,0.1,0.71,0.52,Matches
Iván Muñoz,es ESP,DF,19-079,1,9.0,9.0,0.2,0.1,0,0.0,0,1,9.0,9,1.0,0.0,0.0,0.0,0.0,-0.36,0.4,0.0,0.4,3.98,3.8,Matches
Jorge Gonzalez,es ESP,MF,19-097,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.2,-0.1,-12.7,-12.9,Matches
André Ferreira,pt POR,GK,28-023,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,17,3.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Álvaro Aceves,es ESP,GK,20-331,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Asenjo,es ESP,GK,34-359,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eugene Frimpong,gh GHA,MF,21-140,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Maroto,es ESP,MF,20-206,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Martínez,es ESP,MF,20-134,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arnau Rafús,es ESP,GK,21-055,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chuky san jose,es ESP,FW,20-053,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,42,3780.0,90.0,100.0,42.0,462,81.0,272,189,22.0,240,1.71,51.0,36.0,15.0,0.36,0.0,46.3,38.2,8.0,0.19,0.0,0
Opponent Total,0,0,27.6,42,3780.0,90.0,100.0,42.0,462,81.0,265,192,20.0,262,1.07,36.0,51.0,-15.0,-0.36,0.0,38.2,46.3,-8.0,-0.19,0.0,0
