Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Tijjani Noslin,nl NED,FW,24.0,11.3,198,300,66.0,3034,740,106,139,76.3,65,91,71.4,14,39,35.9,1,0.6,0.6,0.4,14,16,8,4,24,Matches
Michael Verrips,nl NED,GK,26.0,12.0,167,352,47.4,6631,5558,14,14,100.0,59,61,96.7,94,277,33.9,0,0.1,0.0,-0.1,1,16,0,0,0,Matches
Oğuzhan Özyakup,tr TUR,MF,30.0,10.7,394,512,77.0,6566,2351,194,217,89.4,124,148,83.8,48,105,45.7,1,1.5,1.9,-0.5,19,41,11,3,51,Matches
Siemen Voet,be BEL,DF,23.0,10.9,338,430,78.6,6514,2563,118,140,84.3,169,201,84.1,44,74,59.5,0,0.4,0.6,-0.4,4,24,2,0,30,Matches
Arianit Ferati,xk KVX,"MF,DF",25.0,8.2,270,351,76.9,4919,1534,120,140,85.7,106,126,84.1,31,57,54.4,1,0.4,0.4,0.6,12,28,6,2,39,Matches
Ragnar Oratmangoen,id IDN,"MF,FW",25.0,9.8,273,355,76.9,4155,1109,142,164,86.6,97,109,89.0,18,38,47.4,1,0.8,1.4,0.2,11,16,13,4,42,Matches
Sadik Fofana,tg TOG,DF,20.0,7.0,182,260,70.0,3825,1600,65,82,79.3,84,100,84.0,30,64,46.9,0,0.1,0.1,-0.1,2,21,0,0,22,Matches
Rémy Vita,mg MAD,"DF,MF",22.0,6.6,181,279,64.9,3473,1437,71,88,80.7,85,118,72.0,23,55,41.8,0,0.2,0.3,-0.2,4,12,5,5,14,Matches
Kristoffer Peterson,se SWE,"MF,FW",28.0,6.5,140,202,69.3,2446,805,71,88,80.7,45,61,73.8,20,35,57.1,2,1.9,1.6,0.1,14,7,8,3,15,Matches
Luuk Koopmans,nl NED,GK,29.0,5.0,71,151,47.0,2688,2291,10,11,90.9,18,18,100.0,41,120,34.2,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Alessio da Cruz,0,"FW,MF",26.0,4.5,62,88,70.5,850,198,34,44,77.3,15,21,71.4,6,8,75.0,1,1.7,0.5,-0.7,7,5,2,1,6,Matches
Marko Lazetić,rs SRB,"FW,DF",19.0,2.0,21,32,65.6,297,60,12,18,66.7,7,9,77.8,1,3,33.3,0,0.6,0.3,-0.6,1,2,0,0,2,Matches
Iman Griffith,nl NED,"FW,MF",21.0,2.7,45,66,68.2,590,138,32,38,84.2,11,18,61.1,1,2,50.0,0,0.0,0.1,0.0,1,2,2,0,5,Matches
Milan Robberechts,be BEL,"FW,MF",19.0,2.4,43,53,81.1,587,69,27,31,87.1,11,13,84.6,2,3,66.7,0,0.1,0.1,-0.1,2,2,1,1,3,Matches
Paul Gladon,nl NED,FW,31.0,1.9,18,36,50.0,225,74,11,18,61.1,5,10,50.0,0,3,0.0,0,0.2,0.1,-0.2,5,2,0,0,3,Matches
Mouhamed Belkheir,fr FRA,"FW,MF",24.0,4.7,42,63,66.7,645,162,24,30,80.0,11,18,61.1,4,7,57.1,0,0.0,0.2,0.0,1,5,2,0,8,Matches
Tom Hendriks,nl NED,GK,21.0,1.0,18,24,75.0,527,392,3,3,100.0,9,9,100.0,6,12,50.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Nathan Markelo,cw CUW,DF,24.0,0.8,14,27,51.9,277,167,7,10,70.0,5,11,45.5,2,4,50.0,0,0.0,0.1,0.0,1,2,1,0,3,Matches
Jayden Braaf,nl NED,"FW,MF",20.0,0.5,12,14,85.7,137,11,10,11,90.9,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Daan Bisschops,nl NED,MF,18.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sjors Hermsen,0,"FW,MF",0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.8,34.0,9744,13537,72.0,187000,73658,3894,4716,82.6,4246,5279,80.4,1301,2727,47.7,24,28.7,32.2,-4.7,331,822,267,114,1096,0
Opponent Total,0,0,25.0,34.0,14289,18033,79.2,259787,92728,6068,6945,87.4,6355,7358,86.4,1518,2802,54.2,35,30.4,36.7,4.6,309,1303,258,49,1486,0
