Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Justin Lonwijk,sr SUR,"FW,MF",23.0,15,13,1024.0,11.4,3.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,3.1,2.4,1.5,3.8,13.0,31.0,49.0,0.26,0.18,0.44,0.18,0.35,0.28,0.13,0.41,0.21,0.34,Matches
Tijjani Noslin,nl NED,FW,24.0,13,13,1020.0,11.3,3.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,4.1,3.3,0.6,4.0,34.0,24.0,78.0,0.26,0.09,0.35,0.26,0.35,0.36,0.05,0.42,0.29,0.35,Matches
Michael Verrips,nl NED,GK,26.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Oğuzhan Özyakup,tr TUR,MF,30.0,22,10,962.0,10.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.5,3.0,12.0,51.0,29.0,0.09,0.09,0.19,0.09,0.19,0.14,0.14,0.28,0.14,0.28,Matches
Siemen Voet,be BEL,DF,23.0,21,9,978.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.4,0.9,9.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches
Arianit Ferati,xk KVX,"MF,DF",25.0,16,9,739.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,8.0,39.0,29.0,0.0,0.12,0.12,0.0,0.12,0.09,0.04,0.13,0.09,0.13,Matches
Ragnar Oratmangoen,id IDN,"MF,FW",25.0,27,8,885.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.8,1.8,23.0,42.0,62.0,0.0,0.1,0.1,0.0,0.1,0.1,0.08,0.18,0.1,0.18,Matches
Sadik Fofana,tg TOG,DF,20.0,11,6,633.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,Matches
Rémy Vita,mg MAD,"DF,MF",22.0,15,6,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,12.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Kristoffer Peterson,se SWE,"MF,FW",28.0,18,6,583.0,6.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.9,2.5,16.0,15.0,46.0,0.0,0.31,0.31,0.0,0.31,0.11,0.29,0.39,0.11,0.39,Matches
Luuk Koopmans,nl NED,GK,29.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessio da Cruz,0,"FW,MF",26.0,15,3,401.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.7,1.7,8.0,6.0,26.0,0.22,0.22,0.45,0.22,0.45,0.02,0.37,0.39,0.02,0.39,Matches
Marko Lazetić,rs SRB,"FW,DF",19.0,8,3,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.7,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.29,0.37,0.09,0.37,Matches
Iman Griffith,nl NED,"FW,MF",21.0,12,2,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,10.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Milan Robberechts,be BEL,"FW,MF",19.0,10,2,217.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,6.0,3.0,21.0,0.41,0.0,0.41,0.41,0.41,0.17,0.04,0.22,0.17,0.22,Matches
Paul Gladon,nl NED,FW,31.0,2,2,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.59,0.48,0.59,Matches
Mouhamed Belkheir,fr FRA,"FW,MF",24.0,15,1,422.0,4.7,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.1,1.3,0.0,1.4,4.0,8.0,22.0,0.21,0.0,0.21,0.21,0.21,0.45,0.01,0.46,0.28,0.29,Matches
Tom Hendriks,nl NED,GK,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Markelo,cw CUW,DF,24.0,3,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches
Jayden Braaf,nl NED,"FW,MF",20.0,6,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.36,0.03,0.39,0.36,0.39,Matches
Daan Bisschops,nl NED,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sjors Hermsen,0,"FW,MF",0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramazan Bayram,nl NED,GK,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Boaz Broekmans,0,GK,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Úmaro Embaló,pt POR,MF,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stipe Radić,hr CRO,DF,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tristan Schenkhuizen,nl NED,MF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Muhammet Tunahan Taşçı,tr TUR,MF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.8,34,374,3060.0,34.0,36.0,24.0,60.0,33.0,3.0,7.0,58.0,3.0,44.6,39.2,28.7,67.9,547.0,1096.0,1088.0,1.06,0.71,1.76,0.97,1.68,1.31,0.84,2.16,1.15,2.0,0
Opponent Total,0,0,25.0,34,374,3060.0,34.0,54.0,35.0,89.0,52.0,2.0,2.0,49.0,4.0,43.5,41.9,30.4,72.3,590.0,1486.0,1474.0,1.59,1.03,2.62,1.53,2.56,1.28,0.89,2.17,1.23,2.13,0
