Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Jorge Pombo,es ESP,MF,30-120,1,17.0,17.0,0.4,0.2,0,0.0,0,1,17.0,16,0.0,0.0,0.0,0.0,0.0,-0.19,0.2,0.2,0.0,-0.11,-0.27,Matches
Diego Campo,es ESP,MF,22-218,1,11.0,11.0,0.3,0.1,0,0.0,0,1,11.0,9,1.0,0.0,1.0,-1.0,-8.18,-8.4,0.1,0.2,-0.1,-0.78,-0.94,Matches
Álvaro Santamaría,es ESP,MF,22-227,1,7.0,7.0,0.2,0.1,0,0.0,0,1,7.0,1,1.0,0.0,0.0,0.0,0.0,-0.19,0.6,0.0,0.6,7.15,7.01,Matches
Matheus Aiás,br BRA,MF,27-173,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,1,0.0,0.0,0.0,0.0,0.0,-0.19,0.1,0.2,-0.1,-1.79,-1.95,Matches
Marcos Bustillo,es ESP,MF,23-161,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Neco Celorio,es ESP,MF,20-106,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrián Corral,es ESP,DF,21-168,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Germán Fernández,es ESP,GK,23-238,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Jorrín,es ESP,DF,21-359,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Miquel Parera,es ESP,GK,28-034,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.2,42,3780.0,90.0,100.0,42.0,462,81.0,264,198,20.0,274,1.52,63.0,55.0,8.0,0.19,0.0,60.8,54.2,6.7,0.16,0.0,0
Opponent Total,0,0,27.7,42,3780.0,90.0,100.0,42.0,462,81.0,264,191,22.0,261,1.24,55.0,63.0,-8.0,-0.19,0.0,54.2,60.8,-6.7,-0.16,0.0,0
