Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Pablo,br BRA,DF,32-365,1,29.0,29.0,3.2,0.3,0,0.0,0,1,29.0,1,3.0,1.0,0.0,1.0,3.1,2.38,0.1,0.0,0.1,0.51,0.35,Matches
Fabiano,br BRA,DF,18-066,1,22.0,22.0,2.4,0.2,0,0.0,0,1,22.0,4,1.0,1.0,0.0,1.0,4.09,3.37,0.1,0.3,-0.2,-0.73,-0.92,Matches
Jacob Montes,ni NCA,"FW,MF",25-244,1,19.0,19.0,2.1,0.2,0,0.0,0,1,19.0,3,3.0,1.0,1.0,0.0,0.0,-0.82,0.1,0.2,-0.1,-0.26,-0.43,Matches
Patrick de Paula,br BRA,MF,24-286,2,15.0,8.0,1.7,0.2,0,0.0,0,2,8.0,8,3.0,0.0,0.0,0.0,0.0,-0.81,0.1,0.5,-0.4,-2.57,-2.78,Matches
Janderson,br BRA,FW,25-045,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kauê,br BRA,MF,19-242,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Segovia,ec ECU,DF,26-238,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raul Steffens,br BRA,GK,26-328,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.6,10,900.0,90.0,100.0,10.0,110,79.0,62,48,25.0,70,2.0,17.0,9.0,8.0,0.8,0.0,12.0,10.3,1.6,0.16,0.0,0
Opponent Total,0,0,28.2,10,900.0,90.0,100.0,10.0,110,79.0,61,48,19.0,69,0.8,9.0,17.0,-8.0,-0.8,0.0,10.3,12.0,-1.6,-0.16,0.0,0
