Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Fredrik Oppegard,no NOR,DF,20.0,15,15,1349.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,1.4,52.0,33.0,79.0,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09,Matches
Jizz Hornkamp,nl NED,FW,25.0,17,15,1287.0,14.3,10.0,2.0,12.0,7.0,3.0,3.0,2.0,0.0,7.8,5.4,1.3,6.8,9.0,28.0,49.0,0.7,0.14,0.84,0.49,0.63,0.55,0.09,0.64,0.38,0.47,Matches
Ruben Roosken,nl NED,"DF,FW",23.0,23,14,1312.0,14.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.9,2.1,27.0,44.0,100.0,0.0,0.14,0.14,0.0,0.14,0.01,0.13,0.14,0.01,0.14,Matches
Ajdin Hrustic,au AUS,"MF,FW",27.0,14,14,1165.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.7,2.8,21.0,62.0,33.0,0.08,0.0,0.08,0.08,0.08,0.08,0.13,0.22,0.08,0.22,Matches
Mohamed Sankoh,nl NED,FW,19.0,28,12,1088.0,12.1,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,9.0,9.0,0.4,9.4,13.0,13.0,55.0,0.5,0.0,0.5,0.5,0.5,0.74,0.03,0.78,0.74,0.78,Matches
Stijn Bultman,nl NED,DF,18.0,14,11,1117.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,1.0,4.0,18.0,3.0,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08,Matches
Jetro Willems,nl NED,DF,29.0,20,11,1075.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.8,1.1,17.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Jordy Bruijn,nl NED,MF,27.0,14,11,680.0,7.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.8,2.0,6.0,14.0,22.0,0.13,0.26,0.4,0.13,0.4,0.16,0.1,0.26,0.16,0.26,Matches
Kelvin Leerdam,sr SUR,DF,33.0,12,10,781.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,2.0,27.0,0.0,0.0,0.12,0.12,0.0,0.12,0.01,0.06,0.06,0.01,0.06,Matches
Thomas Bruns,nl NED,"MF,FW",31.0,24,8,1082.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,2.2,3.2,15.0,54.0,55.0,0.0,0.17,0.17,0.0,0.17,0.09,0.18,0.27,0.09,0.27,Matches
Sem Scheperman,nl NED,"MF,DF",21.0,22,8,702.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,0.6,1.9,1.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25,Matches
Marko Vejinović,nl NED,MF,33.0,14,7,674.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.0,1.6,3.0,85.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches
Daniel Schwaab,de GER,DF,34.0,11,6,555.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,0.16,0.32,0.0,0.0,0.0,0.0,0.0,Matches
Abdenego Nankishi,de GER,FW,21.0,10,2,347.0,3.9,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.7,1.7,0.9,2.5,7.0,1.0,20.0,0.78,0.26,1.04,0.78,1.04,0.43,0.22,0.65,0.43,0.65,Matches
Sava Cestic,rs SRB,DF,22.0,6,2,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Lasse Wehmeyer,de GER,FW,20.0,7,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.31,0.2,0.31,Matches
Antonio Satriano,it ITA,FW,19.0,6,1,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches
Diego van Oorschot,0,"MF,FW",0.0,4,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.62,0.29,0.62,Matches
Tim Geypens,id IDN,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Melih Ibrahimoglu,tr TUR,MF,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robin Jalving,nl NED,GK,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Timo Jansink,nl NED,GK,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabian de Keijzer,nl NED,GK,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sylian Mokono,nl NED,DF,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jop Tijink,nl NED,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.6,34,374,3060.0,34.0,41.0,30.0,71.0,36.0,5.0,6.0,70.0,2.0,41.8,37.2,29.5,66.7,576.0,1083.0,1070.0,1.21,0.88,2.09,1.06,1.94,1.23,0.87,2.1,1.1,1.96,0
Opponent Total,0,0,24.9,34,374,3060.0,34.0,73.0,58.0,131.0,68.0,5.0,5.0,49.0,3.0,68.1,64.3,52.7,117.0,693.0,1583.0,1575.0,2.15,1.71,3.85,2.0,3.71,2.0,1.55,3.55,1.89,3.44,0
