Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Ruben Roosken,nl NED,"DF,FW",23.0,14.6,567.0,476.0,90.0,8.0,0.0,2.0,50,81.0,0.0,0.0,0.0,0.0,400.0,1.0,15.0,Matches
Ajdin Hrustic,au AUS,"MF,FW",27.0,12.9,590.0,519.0,67.0,30.0,2.0,7.0,47,7.0,23.0,9.0,12.0,1.0,465.0,4.0,14.0,Matches
Mohamed Sankoh,nl NED,FW,19.0,12.1,179.0,157.0,21.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,133.0,1.0,2.0,Matches
Stijn Bultman,nl NED,DF,18.0,12.4,619.0,601.0,18.0,9.0,0.0,9.0,0,4.0,0.0,0.0,0.0,0.0,492.0,0.0,6.0,Matches
Jetro Willems,nl NED,DF,29.0,11.9,643.0,534.0,104.0,26.0,3.0,6.0,28,75.0,3.0,0.0,2.0,1.0,516.0,5.0,16.0,Matches
Jordy Bruijn,nl NED,MF,27.0,7.6,223.0,186.0,36.0,10.0,0.0,2.0,24,4.0,16.0,8.0,5.0,0.0,142.0,1.0,4.0,Matches
Kelvin Leerdam,sr SUR,DF,33.0,8.7,484.0,455.0,29.0,13.0,0.0,6.0,1,4.0,0.0,0.0,0.0,0.0,418.0,0.0,3.0,Matches
Thomas Bruns,nl NED,"MF,FW",31.0,12.0,522.0,450.0,67.0,17.0,2.0,6.0,51,16.0,21.0,6.0,11.0,0.0,355.0,5.0,14.0,Matches
Sem Scheperman,nl NED,"MF,DF",21.0,7.8,280.0,269.0,9.0,6.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,220.0,2.0,5.0,Matches
Marko Vejinović,nl NED,MF,33.0,7.5,858.0,734.0,120.0,63.0,4.0,15.0,35,11.0,44.0,15.0,16.0,0.0,691.0,4.0,13.0,Matches
Daniel Schwaab,de GER,DF,34.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Abdenego Nankishi,de GER,FW,21.0,3.9,78.0,76.0,2.0,0.0,0.0,0.0,4,2.0,0.0,0.0,0.0,0.0,57.0,0.0,4.0,Matches
Sava Cestic,rs SRB,DF,22.0,2.3,93.0,91.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,2.0,Matches
Lasse Wehmeyer,de GER,FW,20.0,1.9,49.0,41.0,8.0,1.0,0.0,0.0,6,7.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,Matches
Antonio Satriano,it ITA,FW,19.0,1.8,30.0,25.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,Matches
Diego van Oorschot,0,"MF,FW",0.0,0.3,8.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
Squad Total,0,0,25.6,34.0,14642.0,12958.0,1632.0,373.0,30.0,119.0,588,660.0,154.0,50.0,60.0,3.0,11265.0,52.0,272.0,0
Opponent Total,0,0,24.9,34.0,17212.0,15496.0,1661.0,410.0,46.0,126.0,759,680.0,251.0,110.0,86.0,1.0,13800.0,55.0,315.0,0
