Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Waren Kamanzi,no NOR,"DF,FW",22.0,13.2,502,604,83.1,7724,2412,275,315,87.3,199,238,83.6,20,31,64.5,3,2.5,2.3,0.5,12,38,10,1,56,Matches
Christian Mawissa,fr FRA,DF,18.0,12.4,511,617,82.8,8500,2791,234,261,89.7,243,280,86.8,27,59,45.8,0,0.3,0.4,-0.3,3,28,4,1,39,Matches
Gelabert,es ESP,"MF,FW",22.0,8.4,275,356,77.2,4479,1182,143,181,79.0,101,120,84.2,21,32,65.6,2,1.3,1.0,0.7,15,21,6,1,33,Matches
Zakaria Aboukhlal,ma MAR,"MF,FW",23.0,8.4,140,196,71.4,2025,599,70,95,73.7,53,66,80.3,6,8,75.0,0,0.2,1.1,-0.2,5,10,9,1,20,Matches
Kévin Keben Biakolo,cm CMR,DF,19.0,5.8,209,260,80.4,3723,1447,91,104,87.5,102,117,87.2,15,32,46.9,0,0.1,0.1,-0.1,3,13,0,0,13,Matches
Denis Genreau,au AUS,"MF,FW",24.0,5.2,148,205,72.2,2232,715,87,111,78.4,47,60,78.3,9,13,69.2,0,0.4,0.4,-0.4,6,16,3,1,14,Matches
Shavy Babicka,ga GAB,"FW,MF",23.0,4.1,77,127,60.6,1188,236,41,58,70.7,27,45,60.0,5,6,83.3,0,0.1,0.4,-0.1,2,3,7,3,8,Matches
Yanis Begraoui,ma MAR,"FW,MF",22.0,3.3,70,97,72.2,881,201,37,45,82.2,26,36,72.2,0,2,0.0,0,0.1,0.1,-0.1,2,8,1,0,8,Matches
Ibrahim Cissoko,nl NED,"FW,MF",20.0,2.7,89,116,76.7,1398,357,50,57,87.7,27,39,69.2,7,10,70.0,1,0.4,0.7,0.6,6,7,9,7,12,Matches
Naatan Skyttä,fi FIN,"MF,FW",21.0,1.3,56,61,91.8,923,263,25,26,96.2,25,27,92.6,4,4,100.0,0,0.6,0.2,-0.6,5,5,3,1,12,Matches
Mamady Bangré,bf BFA,"FW,MF",22.0,1.1,59,74,79.7,791,234,27,32,84.4,21,26,80.8,2,4,50.0,1,0.7,0.6,0.3,6,2,5,2,9,Matches
Fares Chaïbi,dz ALG,"FW,MF",20.0,0.6,28,40,70.0,472,135,12,14,85.7,10,14,71.4,3,8,37.5,1,0.2,0.2,0.8,2,3,2,0,5,Matches
Squad Total,0,0,23.8,34.0,13014,16304,79.8,231736,82869,5571,6480,86.0,5860,6824,85.9,1239,2195,56.4,30,26.4,30.8,3.6,301,1057,259,60,1405,0
Opponent Total,0,0,25.9,34.0,14170,17445,81.2,251494,86630,5878,6739,87.2,6548,7468,87.7,1302,2395,54.4,24,33.4,32.1,-9.4,333,1087,264,56,1343,0
