Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Wahbi Khazri,tn TUN,FW,32.0,12.6,227,318,71.4,3892,1215,108,141,76.6,71,98,72.4,28,47,59.6,0,1.2,0.8,-1.2,10,21,5,2,33,Matches
Modibo Sagnan,ml MLI,DF,24.0,11.7,442,517,85.5,8897,3096,124,147,84.4,236,256,92.2,66,89,74.2,0,0.3,0.4,-0.3,3,27,0,0,25,Matches
Maxime Estève,fr FRA,DF,21.0,11.1,289,369,78.3,5200,1826,110,130,84.6,142,171,83.0,28,55,50.9,1,0.3,0.6,0.7,5,16,0,0,23,Matches
Lucas Mincarelli,fr FRA,"DF,MF",19.0,10.9,326,438,74.4,5326,1994,160,192,83.3,135,160,84.4,21,57,36.8,1,0.6,0.8,0.4,4,14,7,2,26,Matches
Enzo Tchato,cm CMR,DF,20.0,12.5,478,639,74.8,8024,3281,227,267,85.0,192,244,78.7,44,101,43.6,0,0.3,0.8,-0.3,7,45,15,11,46,Matches
Khalil Fayad,fr FRA,"FW,MF",19.0,11.4,276,345,80.0,4324,1087,142,161,88.2,98,124,79.0,21,40,52.5,0,0.5,0.5,-0.5,8,31,4,1,35,Matches
Silvan Hefti,ch SUI,"DF,FW",25.0,7.9,238,328,72.6,3494,1326,132,158,83.5,81,115,70.4,10,27,37.0,1,1.0,1.1,0.0,3,12,7,3,25,Matches
Tanguy Coulibaly,fr FRA,"FW,MF",22.0,6.9,137,172,79.7,1831,305,81,89,91.0,41,54,75.9,3,7,42.9,0,0.8,0.6,-0.8,9,6,4,0,13,Matches
Dimitry Bertaud,cd COD,GK,25.0,4.0,91,142,64.1,2762,1980,10,10,100.0,46,47,97.9,35,84,41.7,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Léo Leroy,fr FRA,MF,23.0,5.5,132,184,71.7,2315,933,60,79,75.9,52,66,78.8,16,25,64.0,1,0.7,0.1,0.3,4,12,2,0,21,Matches
Théo Sainte-Luce,fr FRA,DF,24.0,3.8,136,172,79.1,2097,901,67,73,91.8,60,75,80.0,5,14,35.7,0,0.1,0.1,-0.1,1,10,0,0,15,Matches
Yann Karamoh,fr FRA,"FW,MF",25.0,3.2,63,88,71.6,887,140,35,46,76.1,18,24,75.0,4,7,57.1,0,0.2,0.2,-0.2,5,3,3,1,3,Matches
Axel Gueguin,fr FRA,"DF,FW",18.0,1.5,28,43,65.1,389,200,17,21,81.0,8,13,61.5,1,4,25.0,0,0.1,0.1,-0.1,1,1,1,0,3,Matches
Othmane Maamma,fr FRA,FW,17.0,1.0,25,32,78.1,394,47,16,18,88.9,8,11,72.7,1,2,50.0,0,0.5,0.1,-0.5,3,1,1,0,2,Matches
Kelvin Yeboah,it ITA,FW,23.0,3.1,58,79,73.4,762,190,35,40,87.5,18,26,69.2,1,4,25.0,0,0.3,0.1,-0.3,5,3,0,0,5,Matches
Sacha Delaye,fr FRA,"MF,FW",21.0,1.4,38,48,79.2,533,150,21,24,87.5,13,15,86.7,1,5,20.0,0,0.1,0.1,-0.1,2,3,1,1,4,Matches
Elye Wahi,fr FRA,FW,20.0,0.2,6,6,100.0,99,22,3,3,100.0,3,3,100.0,0,0,0.0,0,0.6,0.1,-0.6,1,0,0,0,1,Matches
Yanis Issoufou,fr FRA,MF,16.0,0.1,2,2,100.0,71,7,1,1,100.0,0,0,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Mamadou Sakho,fr FRA,DF,33.0,0.1,15,16,93.8,192,105,8,8,100.0,6,6,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,0,0,26.1,34.0,11198,14618,76.6,209508,81796,4428,5251,84.3,4815,5705,84.4,1503,2790,53.9,26,31.1,28.0,-5.1,304,900,216,64,1174,0
Opponent Total,0,0,25.8,34.0,14871,18181,81.8,259126,95576,6561,7493,87.6,6376,7305,87.3,1411,2419,58.3,32,36.7,39.5,-4.7,411,1305,320,67,1714,0
