D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-01-24,18:00,Coupe de France,Round of 32,Wed,Away,W,4,0,SC Feignies,0.0,0.0,63,1797.0,Téji Savanier,3-4-3,Willy Delajod,Match Report,0.0
2024-01-28,13:00,Ligue 1,Matchweek 19,Sun,Home,D,0,0,Lille,0.7,0.5,39,12575.0,Téji Savanier,5-3-2,Hakim Ben El Hadj Salem,Match Report,0.0
2024-02-03,17:00,Ligue 1,Matchweek 20,Sat,Away,L,1,2,Rennes,1.2,2.0,52,24898.0,Téji Savanier,5-4-1,Mathieu Vernice,Match Report,0.0
2024-02-07,20:30,Coupe de France,Round of 16,Wed,Home,L,1,4,Nice,0.0,0.0,50,5769.0,Téji Savanier,5-3-2,François Letexier,Match Report,0.0
2024-02-11,17:05,Ligue 1,Matchweek 21,Sun,Home,L,1,2,Lyon,1.5,1.2,46,15519.0,Téji Savanier,3-1-4-2,Pierre Gaillouste,Match Report,0.0
2024-02-18,15:00,Ligue 1,Matchweek 22,Sun,Home,W,3,0,Metz,3.0,1.3,54,12532.0,Téji Savanier,3-1-4-2,Jeremy Stinat,Match Report,0.0
2024-02-25,20:45,Ligue 1,Matchweek 23,Sun,Away,L,1,4,Marseille,0.6,2.7,42,61263.0,Téji Savanier,3-1-4-2,Jérémie Pignard,Match Report,0.0
2024-03-03,15:00,Ligue 1,Matchweek 24,Sun,Home,D,2,2,Strasbourg,1.7,1.7,60,11635.0,Téji Savanier,4-2-3-1,Stéphanie Frappart,Match Report,0.0
2024-03-08,21:00,Ligue 1,Matchweek 25,Fri,Away,W,2,1,Nice,1.2,1.1,35,21819.0,Téji Savanier,4-2-3-1,Ruddy Buquet,Match Report,0.0
2024-03-17,20:45,Ligue 1,Matchweek 26,Sun,Home,L,2,6,Paris S-G,2.3,1.5,32,19202.0,Téji Savanier,4-2-3-1,Florent Batta,Match Report,0.0
2024-03-31,15:00,Ligue 1,Matchweek 27,Sun,Away,W,2,0,Le Havre,1.6,0.8,48,20556.0,Téji Savanier,4-1-4-1,Mathieu Vernice,Match Report,0.0
2024-04-07,15:00,Ligue 1,Matchweek 28,Sun,Home,W,2,0,Lorient,2.4,1.4,45,15234.0,Téji Savanier,4-2-3-1,Romain Lissorgue,Match Report,0.0
2024-04-14,15:00,Ligue 1,Matchweek 29,Sun,Away,D,1,1,Clermont Foot,1.4,1.5,50,10174.0,Téji Savanier,4-2-3-1,Thomas Léonard,Match Report,0.0
2024-04-21,15:00,Ligue 1,Matchweek 30,Sun,Away,W,2,1,Reims,1.6,1.5,47,14183.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,0.0
2024-04-26,21:00,Ligue 1,Matchweek 31,Fri,Home,D,1,1,Nantes,0.8,1.3,54,17331.0,Téji Savanier,4-2-3-1,Jeremy Stinat,Match Report,0.0
2024-05-03,19:00,Ligue 1,Matchweek 32,Fri,Away,W,2,1,Toulouse,0.5,1.3,37,24559.0,Téji Savanier,5-3-2,Marc Bollengier,Match Report,0.0
2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Home,L,0,2,Monaco,1.1,2.3,45,14829.0,Jordan Ferri,4-2-3-1,Stéphanie Frappart,Match Report,0.0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Away,D,2,2,Lens,0.8,5.2,45,37433.0,Becir Omeragic,3-4-3,Thomas Léonard,Match Report,0.0
