Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Arsen Zakharyan,ru RUS,"MF,FW",20.0,13.6,379,542,69.9,5923,1795,221,256,86.3,113,156,72.4,34,85,40.0,2,2.1,2.3,-0.1,26,31,13,2,47,Matches
Kieran Tierney,sct SCO,DF,26.0,13.8,690,904,76.3,12195,5053,292,326,89.6,329,390,84.4,62,150,41.3,2,0.6,1.1,1.4,8,73,12,4,77,Matches
Javi Galán,es ESP,DF,28.0,11.9,526,657,80.1,8925,2880,257,284,90.5,222,272,81.6,39,75,52.0,1,0.7,0.9,0.3,10,36,15,10,45,Matches
Umar Sadiq,ng NGA,FW,26.0,12.0,131,192,68.2,1831,294,74,96,77.1,42,58,72.4,6,12,50.0,1,1.1,0.9,-0.1,10,8,4,1,13,Matches
Aihen Muñoz,es ESP,DF,25.0,12.5,504,702,71.8,9001,4109,216,240,90.0,234,315,74.3,48,112,42.9,2,2.0,0.9,0.0,12,35,11,10,39,Matches
André Silva,pt POR,FW,27.0,8.1,134,165,81.2,1654,172,91,99,91.9,34,40,85.0,2,2,100.0,0,0.3,0.2,-0.3,5,5,1,0,7,Matches
Sheraldo Becker,sr SUR,"FW,MF",28.0,8.6,154,243,63.4,2212,363,97,119,81.5,41,69,59.4,10,24,41.7,2,1.8,1.8,0.2,8,1,10,3,13,Matches
Aritz Elustondo,es ESP,DF,29.0,9.0,402,468,85.9,7493,2576,141,163,86.5,232,255,91.0,26,43,60.5,1,0.6,0.1,0.4,7,22,0,0,31,Matches
Álvaro Odriozola,es ESP,DF,27.0,4.4,212,244,86.9,3435,996,102,112,91.1,95,105,90.5,9,13,69.2,0,0.2,0.2,-0.2,2,10,3,3,8,Matches
Jon Aramburu,ve VEN,DF,21.0,6.0,254,321,79.1,4015,1243,126,141,89.4,114,137,83.2,11,27,40.7,0,0.0,0.1,0.0,0,25,2,1,26,Matches
Carlos Fernández,es ESP,FW,27.0,4.5,44,83,53.0,589,86,28,44,63.6,13,24,54.2,1,5,20.0,1,0.5,0.2,0.5,1,4,1,0,4,Matches
Olasagasti,es ESP,MF,22.0,4.0,127,172,73.8,1799,337,78,94,83.0,38,48,79.2,5,12,41.7,0,0.3,0.2,-0.3,6,10,3,0,13,Matches
Urko González,es ESP,MF,22.0,1.7,71,89,79.8,1127,293,39,46,84.8,30,33,90.9,2,9,22.2,0,0.0,0.0,0.0,0,5,1,0,6,Matches
Mohamed Ali Cho,fr FRA,"FW,MF",19.0,2.8,38,66,57.6,502,124,23,32,71.9,12,18,66.7,1,9,11.1,0,0.1,0.3,-0.1,1,1,0,0,3,Matches
Unai Marrero,es ESP,GK,21.0,1.6,28,45,62.2,934,792,5,6,83.3,13,13,100.0,10,26,38.5,0,0.0,0.1,0.0,0,2,0,0,0,Matches
Jon Magunacelaya,es ESP,"FW,MF",23.0,1.3,30,45,66.7,391,61,17,24,70.8,10,15,66.7,0,0,0.0,0,0.5,0.3,-0.5,1,1,0,0,2,Matches
Alex Sola,es ESP,"DF,MF",24.0,0.3,12,16,75.0,196,75,5,5,100.0,7,10,70.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Alberto Dadie,es ESP,MF,21.0,0.3,3,7,42.9,47,33,2,4,50.0,1,1,100.0,0,0,0.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
Jon Martin,es ESP,DF,17.0,0.3,5,7,71.4,125,44,1,2,50.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,25.8,38.0,15263,19249,79.3,276751,93632,6489,7461,87.0,6923,8022,86.3,1553,2800,55.5,36,30.7,32.9,5.3,320,1133,246,63,1414,0
Opponent Total,0,0,27.2,38.0,11674,15616,74.8,211049,80731,5319,6162,86.3,4658,5623,82.8,1358,2891,47.0,24,24.6,26.7,-0.6,263,787,207,60,941,0
