Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Josip Stanišić,hr CRO,DF,23.0,20,1261.0,63.0,41.2,14.0,13,90.0,12,7,13.0,12,2.7,35.0,9.0,26.0,1.86,-0.1,31.6,10.2,21.4,1.53,0.41,Matches
Patrik Schick,cz CZE,FW,27.0,20,1063.0,53.0,34.7,11.8,12,76.0,3,8,19.0,4,2.5,27.0,7.0,20.0,1.69,-0.33,26.7,8.9,17.8,1.51,0.34,Matches
Amine Adli,ma MAR,"MF,FW",23.0,23,898.0,39.0,29.3,10.0,8,71.0,1,15,22.0,4,2.65,28.0,9.0,19.0,1.9,-0.01,24.2,10.4,13.8,1.39,0.14,Matches
Nathan Tella,ng NGA,"DF,MF",24.0,24,819.0,34.0,26.8,9.1,8,73.0,1,16,15.0,8,2.75,24.0,2.0,22.0,2.42,0.69,20.9,6.3,14.6,1.61,0.44,Matches
Adam Hložek,cz CZE,"MF,FW",21.0,23,459.0,20.0,15.0,5.1,5,71.0,1,18,6.0,7,2.83,13.0,3.0,10.0,1.96,0.06,13.4,4.8,8.6,1.68,0.46,Matches
Borja Iglesias,es ESP,FW,30.0,7,256.0,37.0,8.4,2.8,2,78.0,1,5,20.0,4,3.0,11.0,1.0,10.0,3.52,1.75,10.3,1.4,8.9,3.12,2.0,Matches
Arthur,br BRA,DF,20.0,4,184.0,46.0,6.0,2.0,2,75.0,1,2,17.0,4,3.0,8.0,1.0,7.0,3.42,1.61,6.1,1.8,4.3,2.09,0.86,Matches
Matej Kovar,cz CZE,GK,23.0,1,90.0,90.0,2.9,1.0,1,90.0,1,0,0.0,32,1.0,0.0,0.0,0.0,0.0,-1.97,2.9,0.3,2.6,2.64,1.39,Matches
Nadiem Amiri,de GER,MF,26.0,8,86.0,11.0,2.8,1.0,1,67.0,0,7,3.0,11,2.5,0.0,0.0,0.0,0.0,-1.97,2.3,0.7,1.6,1.62,0.34,Matches
Gustavo Puerta,co COL,"DF,MF",20.0,7,46.0,7.0,1.5,0.5,0,0.0,0,7,7.0,21,3.0,4.0,0.0,4.0,7.83,6.0,3.4,0.6,2.9,5.62,4.4,Matches
Noah Mbamba,be BEL,MF,18.0,3,16.0,5.0,0.5,0.2,0,0.0,0,3,5.0,13,3.0,1.0,0.0,1.0,5.63,3.73,1.0,0.0,1.0,5.83,4.56,Matches
Timothy Fosu-Mensah,nl NED,DF,25.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ken Izekor,de GER,FW,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niklas Lomb,de GER,GK,30.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Reno Münz,de GER,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francis Onyeka,de GER,FW,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.2,34,3060.0,90.0,100.0,34.0,374,85.0,232,142,14.0,164,2.65,89.0,24.0,65.0,1.91,0.0,73.6,29.9,43.7,1.29,0.0,0
Opponent Total,0,0,26.5,34,3060.0,90.0,100.0,34.0,374,85.0,212,159,20.0,140,0.18,24.0,89.0,-65.0,-1.91,0.0,29.9,73.6,-43.7,-1.29,0.0,0
