Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Abner,br BRA,DF,23.0,23,1400.0,61.0,40.9,15.6,15,82.0,12,8,22.0,10,1.61,20.0,20.0,0.0,0.0,-0.13,17.2,27.2,-9.9,-0.64,-0.8,Matches
Johnny Cardoso,us USA,MF,21.0,17,1328.0,78.0,38.8,14.8,15,83.0,9,2,42.0,2,1.53,21.0,15.0,6.0,0.41,0.54,16.1,18.3,-2.2,-0.15,0.03,Matches
Pablo Fornals,es ESP,"FW,MF",27.0,15,1148.0,77.0,33.6,12.8,14,80.0,6,1,25.0,0,1.47,22.0,20.0,2.0,0.16,0.12,12.6,17.2,-4.6,-0.36,-0.29,Matches
Assane Diao,es ESP,FW,17.0,18,1048.0,58.0,30.6,11.6,13,68.0,2,5,33.0,11,1.5,14.0,9.0,5.0,0.43,0.51,15.7,14.1,1.6,0.14,0.44,Matches
Sokratis Papastathopoulos,gr GRE,DF,35.0,15,1136.0,76.0,33.2,12.6,12,88.0,11,3,27.0,9,1.33,16.0,18.0,-2.0,-0.16,-0.36,14.2,19.0,-4.7,-0.38,-0.31,Matches
Youssouf Sabaly,sn SEN,DF,30.0,12,1046.0,87.0,30.6,11.6,12,87.0,10,0,0.0,5,1.5,18.0,17.0,1.0,0.09,0.01,11.7,14.5,-2.9,-0.25,-0.12,Matches
Aitor Ruibal,es ESP,"DF,FW",27.0,18,1017.0,57.0,29.7,11.3,11,76.0,6,7,26.0,13,1.33,14.0,16.0,-2.0,-0.18,-0.36,13.2,19.4,-6.1,-0.54,-0.53,Matches
Nabil Fekir,fr FRA,"MF,FW",30.0,19,1049.0,55.0,30.7,11.7,10,80.0,4,9,28.0,2,1.79,19.0,15.0,4.0,0.34,0.38,14.0,12.9,1.1,0.09,0.37,Matches
Rodri,es ESP,"FW,MF",23.0,29,1051.0,36.0,30.7,11.7,9,70.0,2,20,21.0,8,1.45,10.0,13.0,-3.0,-0.26,-0.48,13.7,18.8,-5.1,-0.44,-0.39,Matches
Claudio Bravo,cl CHI,GK,40.0,7,630.0,90.0,18.4,7.0,7,90.0,7,0,0.0,13,1.86,11.0,5.0,6.0,0.86,0.95,9.9,6.5,3.4,0.48,0.8,Matches
Abdessamad Ezzalzouli,ma MAR,FW,21.0,26,865.0,33.0,25.3,9.6,6,70.0,1,20,22.0,4,1.35,11.0,9.0,2.0,0.21,0.17,11.4,12.7,-1.3,-0.13,0.05,Matches
Luiz Henrique,br BRA,FW,22.0,14,616.0,44.0,18.0,6.8,6,73.0,2,8,22.0,2,1.64,8.0,10.0,-2.0,-0.29,-0.45,9.0,10.9,-1.9,-0.27,-0.13,Matches
Sergi Altimira,es ESP,MF,21.0,14,568.0,41.0,16.6,6.3,6,72.0,2,8,17.0,21,1.43,6.0,11.0,-5.0,-0.79,-1.04,8.5,10.2,-1.7,-0.27,-0.12,Matches
William Carvalho,pt POR,MF,31.0,22,680.0,31.0,19.9,7.6,4,60.0,0,18,25.0,3,1.55,11.0,10.0,1.0,0.13,0.07,8.0,12.0,-4.0,-0.53,-0.45,Matches
Andrés Guardado,mx MEX,MF,36.0,12,447.0,37.0,13.1,5.0,4,67.0,1,8,23.0,6,1.58,5.0,4.0,1.0,0.2,0.14,7.2,6.1,1.1,0.23,0.45,Matches
Borja Iglesias,es ESP,FW,30.0,11,408.0,37.0,11.9,4.5,4,63.0,1,7,22.0,9,1.45,7.0,6.0,1.0,0.22,0.16,4.7,7.8,-3.1,-0.68,-0.58,Matches
Luiz Felipe,it ITA,DF,26.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,0.0,0,1.75,5.0,5.0,0.0,0.0,-0.09,3.3,5.8,-2.5,-0.63,-0.52,Matches
Ezequiel Ávila,ar ARG,FW,29.0,6,298.0,50.0,8.7,3.3,4,66.0,0,2,17.0,0,1.17,6.0,7.0,-1.0,-0.3,-0.42,3.4,5.2,-1.8,-0.54,-0.41,Matches
Fran Vieites,es ESP,GK,24.0,4,315.0,79.0,9.2,3.5,3,90.0,3,1,45.0,28,1.25,2.0,4.0,-2.0,-0.57,-0.72,4.2,3.3,0.9,0.24,0.45,Matches
Marc Bartra,es ESP,DF,32.0,3,225.0,75.0,6.6,2.5,3,75.0,2,0,0.0,2,1.33,2.0,6.0,-4.0,-1.6,-1.8,3.8,2.7,1.1,0.46,0.67,Matches
Cédric Bakambu,cd COD,FW,32.0,4,194.0,49.0,5.7,2.2,2,62.0,0,2,35.0,0,2.0,4.0,2.0,2.0,0.93,0.9,3.7,3.6,0.1,0.05,0.23,Matches
Ricardo Visus,es ESP,DF,22.0,3,166.0,55.0,4.9,1.8,1,90.0,1,2,38.0,9,1.67,0.0,0.0,0.0,0.0,-0.08,1.2,2.7,-1.6,-0.84,-0.71,Matches
Juan Cruz,es ESP,FW,23.0,5,76.0,15.0,2.2,0.8,0,0.0,0,5,15.0,14,1.6,0.0,1.0,-1.0,-1.18,-1.29,0.5,2.2,-1.7,-1.97,-1.84,Matches
Pablo Busto,es ESP,DF,17.0,2,44.0,22.0,1.3,0.5,0,0.0,0,2,22.0,5,1.5,1.0,0.0,1.0,2.05,1.99,0.6,0.3,0.3,0.62,0.8,Matches
Paul Akouokou,ci CIV,MF,25.0,2,27.0,14.0,0.8,0.3,0,0.0,0,2,14.0,1,1.5,1.0,1.0,0.0,0.0,-0.08,0.5,0.7,-0.2,-0.54,-0.38,Matches
Enrique,es ESP,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Fernandes,pt POR,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Guerrero,es ESP,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nobel Mendy,fr FRA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Xavi Pleguezuelo,es ESP,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.8,38,3420.0,90.0,100.0,38.0,418,80.0,253,164,24.0,237,1.5,48.0,45.0,3.0,0.08,0.0,43.9,50.2,-6.3,-0.17,0.0,0
Opponent Total,0,0,27.0,38,3420.0,90.0,100.0,38.0,418,80.0,238,177,20.0,236,1.11,45.0,48.0,-3.0,-0.08,0.0,50.2,43.9,6.3,0.17,0.0,0
