Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Carlos Pomares Rayo,es ESP,DF,31-199,6.3,411,31,134,164,115,8,411,12,5,41.7,6,50.0,216,1180,690,19,13,5,6,1,239,35,Matches
Borja Sánchez Laborde,es ESP,"FW,MF",28-116,5.2,309,7,45,164,103,13,309,14,8,57.1,6,42.9,200,1298,511,12,11,0,13,6,237,40,Matches
Víctor Camarasa,es ESP,MF,30-024,5.1,388,8,68,239,86,1,388,9,5,55.6,3,33.3,254,1509,794,13,12,0,8,4,280,9,Matches
Mario Hernández,es ESP,DF,25-148,2.3,159,2,33,70,57,4,159,7,3,42.9,4,57.1,79,358,162,7,5,1,3,1,80,15,Matches
Romario Ibarra,ec ECU,"MF,FW",29-271,1.5,69,1,7,30,34,5,69,8,2,25.0,6,75.0,41,199,99,5,2,2,6,0,45,15,Matches
Jaime Vázquez,es ESP,DF,18-141,1.0,73,13,50,21,2,1,73,0,0,0.0,0,0.0,42,158,70,1,0,0,0,0,53,1,Matches
Santiago Homenchenko,uy URU,MF,20-296,0.7,51,2,20,31,1,1,51,1,1,100.0,0,0.0,23,109,37,1,0,0,2,1,30,1,Matches
Hugo Rama,es ESP,MF,27-212,0.5,26,1,4,18,5,0,26,0,0,0.0,0,0.0,14,37,21,0,0,0,0,0,15,1,Matches
Álex Millán,es ESP,"FW,MF",24-227,1.1,37,2,2,15,20,6,37,2,2,100.0,0,0.0,23,92,31,2,0,2,4,4,28,10,Matches
Mario Sesé,es ESP,"MF,DF",21-296,1.0,52,1,8,15,29,5,52,3,2,66.7,0,0.0,25,126,53,4,2,0,2,0,27,12,Matches
Marco Esteban,es ESP,DF,18-172,0.5,29,1,16,12,1,0,29,0,0,0.0,0,0.0,9,17,6,0,0,0,0,0,12,0,Matches
Alejandro Suárez,es ESP,"FW,MF",20-301,0.2,22,0,3,12,7,0,22,3,3,100.0,0,0.0,14,87,58,1,1,0,0,1,14,0,Matches
Enol Rodríguez,es ESP,FW,22-329,0.1,4,0,0,2,2,0,4,0,0,0.0,0,0.0,3,12,4,0,0,0,0,2,4,0,Matches
Yayo González,es ESP,MF,19-327,0.1,5,0,1,3,1,1,5,0,0,0.0,0,0.0,2,6,0,0,0,0,1,0,3,0,Matches
Squad Total,0,0,27.6,42.0,25134,2450,8276,11142,5959,874,25130,754,343,45.5,352,46.7,13776,78860,40394,804,594,140,733,349,16082,1659,0
Opponent Total,0,0,27.5,42.0,21831,2583,7384,9442,5261,721,21824,689,310,45.0,319,46.3,10732,61115,30897,584,454,134,684,312,12678,1294,0
