Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Santi Cazorla,es ESP,"MF,FW",39-191,10.8,706,840,84.0,14301,4946,281,303,92.7,273,313,87.2,138,201,68.7,4,2.1,3.3,1.9,41,116,20,5,125,Matches
Jonathan Dubasin,be BEL,"FW,MF",24-140,9.4,274,375,73.1,4106,966,145,179,81.0,94,122,77.0,18,34,52.9,1,1.4,1.1,-0.4,16,16,12,3,41,Matches
Lucas Ahijado,es ESP,DF,29-143,7.7,329,420,78.3,5558,1948,148,167,88.6,155,189,82.0,22,47,46.8,1,0.7,1.1,0.3,9,25,9,6,40,Matches
Carlos Pomares Rayo,es ESP,DF,31-199,6.3,228,339,67.3,4789,1931,74,91,81.3,119,161,73.9,34,73,46.6,1,0.8,1.1,0.2,7,29,11,7,32,Matches
Borja Sánchez Laborde,es ESP,"FW,MF",28-116,5.2,198,246,80.5,3687,894,90,102,88.2,75,84,89.3,30,47,63.8,0,0.4,0.2,-0.4,7,24,8,1,30,Matches
Víctor Camarasa,es ESP,MF,30-024,5.1,267,328,81.4,5072,1169,105,129,81.4,117,137,85.4,37,47,78.7,0,0.3,0.9,-0.3,8,28,6,3,37,Matches
Mario Hernández,es ESP,DF,25-148,2.3,95,141,67.4,1646,622,43,54,79.6,41,58,70.7,9,20,45.0,0,0.1,0.1,-0.1,2,11,1,1,8,Matches
Romario Ibarra,ec ECU,"MF,FW",29-271,1.5,29,39,74.4,431,91,14,17,82.4,13,17,76.5,1,2,50.0,0,0.2,0.1,-0.2,1,2,1,0,3,Matches
Jaime Vázquez,es ESP,DF,18-141,1.0,60,66,90.9,1325,488,12,14,85.7,42,43,97.7,6,9,66.7,0,0.0,0.0,0.0,0,5,0,0,3,Matches
Santiago Homenchenko,uy URU,MF,20-296,0.7,26,36,72.2,525,147,10,12,83.3,11,14,78.6,5,8,62.5,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Hugo Rama,es ESP,MF,27-212,0.5,17,22,77.3,337,127,7,9,77.8,8,9,88.9,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Álex Millán,es ESP,"FW,MF",24-227,1.1,18,28,64.3,280,73,12,15,80.0,5,7,71.4,1,3,33.3,0,0.0,0.1,0.0,0,2,3,0,4,Matches
Mario Sesé,es ESP,"MF,DF",21-296,1.0,33,43,76.7,483,228,17,19,89.5,12,15,80.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Marco Esteban,es ESP,DF,18-172,0.5,16,23,69.6,407,203,2,3,66.7,10,15,66.7,4,5,80.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alejandro Suárez,es ESP,"FW,MF",20-301,0.2,13,19,68.4,270,72,5,6,83.3,5,9,55.6,3,3,100.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Enol Rodríguez,es ESP,FW,22-329,0.1,3,3,100.0,57,0,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Yayo González,es ESP,MF,19-327,0.1,1,3,33.3,23,1,0,0,0.0,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,27.6,42.0,16255,20581,79.0,308709,111332,6275,7272,86.3,7726,8968,86.2,1953,3341,58.5,38,35.4,41.3,2.6,401,1300,360,152,1675,0
Opponent Total,0,0,27.5,42.0,12821,17018,75.3,234192,92495,5670,6606,85.8,5374,6488,82.8,1481,3027,48.9,22,29.1,27.0,-7.1,364,1085,262,81,1311,0
