Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Jacob Christensen,dk DEN,MF,22.0,7,219.0,31.0,7.2,2.4,2,85.0,1,5,10.0,14,0.57,0.0,5.0,-5.0,-2.05,-1.2,2.5,5.0,-2.5,-1.02,-0.3,Matches
Justin Diehl,de GER,"FW,MF",18.0,7,168.0,24.0,5.5,1.9,1,59.0,0,6,18.0,0,0.57,0.0,3.0,-3.0,-1.61,-0.7,1.2,4.0,-2.8,-1.5,-0.8,Matches
Damion Downs,de GER,"FW,MF",19.0,10,181.0,18.0,5.9,2.0,0,0.0,0,10,18.0,2,0.6,5.0,4.0,1.0,0.5,1.53,6.3,4.2,2.2,1.08,1.94,Matches
Mathias Olesen,lu LUX,"MF,FW",22.0,6,112.0,19.0,3.7,1.2,0,0.0,0,6,19.0,2,0.67,0.0,3.0,-3.0,-2.41,-1.53,1.9,1.6,0.3,0.25,1.04,Matches
Florian Dietz,de GER,"FW,MF",24.0,5,70.0,14.0,2.3,0.8,0,0.0,0,5,14.0,5,0.4,0.0,2.0,-2.0,-2.57,-1.67,0.9,1.1,-0.2,-0.22,0.54,Matches
Philipp Pentke,de GER,GK,38.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Elias Bakatukanda,de GER,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matthias Köbbing,de GER,GK,26.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dimitris Limnios,gr GRE,"FW,MF",25.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kristian Pedersen,dk DEN,"DF,MF",28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34,3060.0,90.0,100.0,34.0,374,81.0,212,160,20.0,145,0.79,28.0,60.0,-32.0,-0.94,0.0,39.3,64.6,-25.3,-0.74,0.0,0
Opponent Total,0,0,26.6,34,3060.0,90.0,100.0,34.0,374,81.0,216,155,19.0,146,1.85,60.0,28.0,32.0,0.94,0.0,64.6,39.3,25.3,0.74,0.0,0
