D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-01-26,21:00,Ligue 1,Matchweek 19,Fri,Home,L,2,3,Rennes,0.9,0.8,64,40516.0,Alexandre Lacazette,3-5-2,Thomas Léonard,Match Report,0
2024-02-04,20:45,Ligue 1,Matchweek 20,Sun,Home,W,1,0,Marseille,1.4,0.3,37,46380.0,Alexandre Lacazette,3-4-3,Benoît Bastien,Match Report,0
2024-02-07,18:30,Coupe de France,Round of 16,Wed,Home,W,2,1,Lille,0.0,0.0,42,29085.0,Corentin Tolisso,4-3-3,Benoît Millot,Match Report,0
2024-02-11,17:05,Ligue 1,Matchweek 21,Sun,Away,W,2,1,Montpellier,1.2,1.5,54,15519.0,Alexandre Lacazette,4-3-3,Pierre Gaillouste,Match Report,0
2024-02-16,21:00,Ligue 1,Matchweek 22,Fri,Home,W,1,0,Nice,1.1,0.8,49,48033.0,Alexandre Lacazette,4-3-3,Clément Turpin,Match Report,0
2024-02-23,21:00,Ligue 1,Matchweek 23,Fri,Away,W,2,1,Metz,1.6,1.6,62,27560.0,Alexandre Lacazette,4-3-3,Marc Bollengier,Match Report,0
2024-02-27,20:45,Coupe de France,Quarter-finals,Tue,Home,D,0 (4),0 (3),Strasbourg,0.0,0.0,63,55602.0,Alexandre Lacazette,4-3-3,Benoît Bastien,Match Report,Lyon won on penalty kicks following extra time
2024-03-03,20:45,Ligue 1,Matchweek 24,Sun,Home,L,0,3,Lens,2.0,3.4,47,48242.0,Anthony Lopes,4-3-3,Jérôme Brisard,Match Report,0
2024-03-09,17:00,Ligue 1,Matchweek 25,Sat,Away,W,2,0,Lorient,1.9,0.5,52,16426.0,Corentin Tolisso,4-3-3,Mathieu Vernice,Match Report,0
2024-03-15,21:00,Ligue 1,Matchweek 26,Fri,Away,W,3,2,Toulouse,1.4,2.4,50,28434.0,Alexandre Lacazette,4-3-3,Jeremy Stinat,Match Report,0
2024-03-30,21:00,Ligue 1,Matchweek 27,Sat,Home,D,1,1,Reims,1.8,1.4,65,46097.0,Alexandre Lacazette,3-4-1-2,Thomas Léonard,Match Report,0
2024-04-02,20:45,Coupe de France,Semi-finals,Tue,Home,W,3,0,Valenciennes,0.0,0.0,67,56719.0,Alexandre Lacazette,4-3-3,Stéphanie Frappart,Match Report,0
2024-04-07,20:45,Ligue 1,Matchweek 28,Sun,Away,W,3,1,Nantes,2.4,1.2,58,0.0,Alexandre Lacazette,4-3-3,Jérôme Brisard,Match Report,0
2024-04-14,20:45,Ligue 1,Matchweek 29,Sun,Home,W,4,3,Brest,2.1,1.7,53,53898.0,Alexandre Lacazette,4-3-3,Mathieu Vernice,Match Report,0
2024-04-21,21:00,Ligue 1,Matchweek 30,Sun,Away,L,1,4,Paris S-G,1.0,2.3,37,45000.0,Alexandre Lacazette,4-2-3-1,François Letexier,Match Report,0
2024-04-28,19:00,Ligue 1,Matchweek 31,Sun,Home,W,3,2,Monaco,2.2,1.7,47,55539.0,Alexandre Lacazette,4-3-3,Bastien Dechepy,Match Report,0
2024-05-06,21:00,Ligue 1,Matchweek 32,Mon,Away,W,4,3,Lille,2.4,0.9,56,45227.0,Alexandre Lacazette,4-3-3,Benoît Bastien,Match Report,0
2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Away,W,1,0,Clermont Foot,0.4,1.1,48,10603.0,Maxence Caqueret,4-3-3,Pierre Gaillouste,Match Report,0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,W,2,1,Strasbourg,2.8,1.1,63,57027.0,Alexandre Lacazette,4-1-4-1,Eric Wattellier,Match Report,0
2024-05-25,21:00,Coupe de France,Final,Sat,Neutral,L,1,2,Paris S-G,0.0,0.0,32,46577.0,Alexandre Lacazette,4-3-3,François Letexier,Match Report,0
