Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Malick Thiaw,de GER,DF,21.0,18.0,1084,1184,91.6,20626,6291,366,389,94.1,628,664,94.6,85,115,73.9,1,0.1,0.2,0.9,4,62,2,0,70,Matches
Yacine Adli,fr FRA,MF,23.0,15.6,1125,1300,86.5,20142,6752,489,534,91.6,487,534,91.2,120,177,67.8,2,2.2,2.0,-0.2,22,149,16,6,125,Matches
Matteo Gabbia,it ITA,DF,23.0,14.2,815,902,90.4,16174,4946,220,237,92.8,501,530,94.5,88,115,76.5,1,0.3,0.2,0.7,3,46,0,0,42,Matches
Simon Kjær,dk DEN,DF,34.0,13.0,735,833,88.2,13856,5025,257,274,93.8,409,435,94.0,62,108,57.4,1,0.8,0.6,0.2,4,42,1,0,52,Matches
Yunus Musah,us USA,"MF,FW",20.0,16.4,566,666,85.0,8391,2146,324,352,92.0,200,232,86.2,27,41,65.9,2,1.2,0.7,0.8,14,45,15,4,64,Matches
Ismaël Bennacer,dz ALG,MF,25.0,12.8,711,818,86.9,10751,2872,388,414,93.7,251,286,87.8,41,68,60.3,2,2.5,1.6,-0.5,17,66,11,3,68,Matches
Samuel Chukwueze,ng NGA,FW,24.0,11.3,330,421,78.4,5423,1275,163,197,82.7,140,170,82.4,19,32,59.4,3,2.3,2.7,0.7,20,22,23,1,51,Matches
Luka Jović,rs SRB,FW,25.0,9.7,133,182,73.1,1960,364,68,90,75.6,53,65,81.5,6,11,54.5,1,0.8,0.7,0.2,11,12,4,0,22,Matches
Rade Krunić,ba BIH,MF,29.0,7.6,388,431,90.0,5999,1258,195,209,93.3,161,179,89.9,19,23,82.6,0,0.5,0.3,-0.5,5,17,2,0,24,Matches
Marco Sportiello,it ITA,GK,31.0,7.0,213,247,86.2,4909,3500,56,56,100.0,116,118,98.3,41,73,56.2,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Noah Okafor,ch SUI,"FW,MF",23.0,9.9,120,193,62.2,1802,438,56,84,66.7,52,73,71.2,4,14,28.6,2,1.2,0.5,0.8,8,3,9,3,15,Matches
Pierre Kalulu,fr FRA,DF,23.0,4.2,230,259,88.8,3921,1103,93,101,92.1,122,127,96.1,10,16,62.5,0,0.1,0.2,-0.1,2,17,2,1,19,Matches
Tommaso Pobega,it ITA,MF,24.0,3.5,103,132,78.0,1779,547,47,58,81.0,42,45,93.3,10,18,55.6,0,0.2,0.1,-0.2,1,7,1,0,11,Matches
Antonio Mirante,it ITA,GK,40.0,2.0,41,54,75.9,990,673,7,7,100.0,26,26,100.0,8,21,38.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Filippo Terracciano,it ITA,"DF,FW",20.0,0.8,38,40,95.0,652,143,16,17,94.1,20,20,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Jan-Carlo Simic,rs SRB,DF,18.0,1.6,59,64,92.2,1039,291,18,18,100.0,40,40,100.0,1,6,16.7,0,0.0,0.0,0.0,0,3,0,0,6,Matches
Luka Romero,ar ARG,"FW,MF",18.0,1.0,33,39,84.6,434,58,20,22,90.9,11,13,84.6,0,0,0.0,0,0.0,0.1,0.0,0,1,1,0,3,Matches
Davide Bartesaghi,it ITA,"DF,MF",17.0,0.9,28,35,80.0,493,221,10,11,90.9,15,16,93.8,3,6,50.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Alejandro Jiménez,es ESP,DF,18.0,0.8,39,43,90.7,628,179,19,20,95.0,18,20,90.0,1,1,100.0,0,0.1,0.1,-0.1,1,2,0,0,2,Matches
Marco Pellegrino,0,DF,0.0,0.8,43,48,89.6,753,211,19,20,95.0,23,23,100.0,1,4,25.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Mattia Caldara,it ITA,DF,29.0,0.4,20,24,83.3,345,117,7,8,87.5,12,12,100.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Kevin Zeroli,it ITA,MF,18.0,0.3,2,6,33.3,52,23,0,1,0.0,1,3,33.3,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Chaka Traorè,ci CIV,FW,18.0,0.2,9,11,81.8,121,19,5,5,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Francesco Camarda,it ITA,FW,15.0,0.2,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lapo Nava,it ITA,GK,19.0,0.0,1,1,100.0,43,43,0,0,0.0,0,0,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,38.0,17656,20741,85.1,304243,102555,7905,8708,90.8,7904,8738,90.5,1438,2341,61.4,56,46.0,41.1,10.0,430,1213,338,94,1569,0
Opponent Total,0,0,26.4,38.0,12734,15824,80.5,227566,85524,5626,6319,89.0,5390,6235,86.4,1371,2419,56.7,32,28.4,25.4,3.6,364,975,259,80,1252,0
