Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cody Gakpo,nl NED,"FW,MF",24.0,18.3,436,564,77.3,6130,1738,266,315,84.4,136,183,74.3,18,24,75.0,5,2.9,2.7,2.1,25,43,32,5,83,Matches
Ibrahima Konaté,fr FRA,DF,24.0,17.5,1286,1463,87.9,22733,9043,514,566,90.8,673,718,93.7,81,140,57.9,0,0.4,0.5,-0.4,8,145,8,0,118,Matches
Curtis Jones,eng ENG,MF,22.0,13.0,707,776,91.1,10366,2136,405,428,94.6,257,278,92.4,22,30,73.3,1,0.7,1.1,0.3,11,64,14,1,74,Matches
Diogo Jota,pt POR,FW,26.0,12.7,287,394,72.8,3995,939,185,227,81.5,83,104,79.8,11,17,64.7,3,3.3,1.7,-0.3,22,18,12,0,34,Matches
Jarell Quansah,eng ENG,DF,20.0,13.2,1038,1172,88.6,18672,6199,368,392,93.9,595,633,94.0,61,115,53.0,0,0.1,0.2,-0.1,3,69,1,0,67,Matches
Ryan Gravenberch,nl NED,MF,21.0,12.5,415,504,82.3,5520,1719,263,302,87.1,122,140,87.1,8,12,66.7,0,0.9,1.4,-0.9,16,35,27,0,78,Matches
Harvey Elliott,eng ENG,"MF,FW",20.0,15.0,825,986,83.7,13081,3101,457,496,92.1,278,323,86.1,66,105,62.9,6,3.5,4.6,2.5,37,76,45,11,128,Matches
Caoimhín Kelleher,ie IRL,GK,24.0,10.0,359,442,81.2,8077,5323,101,101,100.0,196,198,99.0,62,140,44.3,0,0.0,0.0,0.0,1,9,0,0,1,Matches
Conor Bradley,nir NIR,DF,20.0,8.4,419,530,79.1,6224,1849,238,275,86.5,149,190,78.4,20,35,57.1,3,1.5,1.2,1.5,15,27,13,3,29,Matches
Joël Matip,cm CMR,DF,31.0,8.7,494,564,87.6,8687,3066,198,216,91.7,257,287,89.5,33,47,70.2,0,0.1,0.1,-0.1,2,27,2,0,34,Matches
Kostas Tsimikas,gr GRE,DF,27.0,7.5,383,500,76.6,6585,1715,185,206,89.8,145,183,79.2,42,85,49.4,3,1.0,1.3,2.0,16,16,7,4,31,Matches
Bobby Clark,eng ENG,MF,18.0,1.0,38,49,77.6,465,64,23,29,79.3,11,12,91.7,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Stefan Bajcetic,es ESP,MF,18.0,0.3,7,10,70.0,101,44,3,3,100.0,4,6,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Ben Doak,sct SCO,FW,17.0,0.2,4,4,100.0,45,8,4,4,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jayden Danns,eng ENG,FW,17.0,0.1,5,7,71.4,73,16,3,4,75.0,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Owen Beck,wls WAL,DF,20.0,0.1,3,4,75.0,31,1,2,3,66.7,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Thiago Alcántara,es ESP,MF,32.0,0.1,7,10,70.0,130,30,3,3,100.0,3,4,75.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
James McConnell,eng ENG,MF,18.0,0.0,5,6,83.3,93,29,2,2,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Kaide Gordon,eng ENG,FW,18.0,0.0,1,1,100.0,16,11,0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,0,0,26.3,38.0,20376,24379,83.6,346550,118702,9656,10641,90.7,8627,9763,88.4,1637,2814,58.2,60,63.7,55.6,-3.7,598,1666,506,80,2110,0
Opponent Total,0,0,26.2,38.0,11775,15575,75.6,199390,78610,5764,6650,86.7,4556,5521,82.5,1067,2408,44.3,27,33.9,28.1,-6.9,303,809,252,48,1154,0
