Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Caoimhín Kelleher,ie IRL,GK,24.0,10.0,457,269,446,11,0,0,457,0,0,0.0,0,0.0,367,1742,1077,0,0,0,0,0,330,0,Matches
Conor Bradley,nir NIR,DF,20.0,8.4,661,14,140,289,243,38,661,30,13,43.3,14,46.7,373,2144,1085,35,29,12,17,10,388,64,Matches
Joël Matip,cm CMR,DF,31.0,8.7,665,90,303,327,37,12,665,2,0,0.0,2,100.0,421,2195,1406,8,13,0,3,4,451,1,Matches
Kostas Tsimikas,gr GRE,DF,27.0,7.5,573,17,119,235,225,17,573,15,4,26.7,10,66.7,310,1689,861,24,20,3,9,4,338,73,Matches
Bobby Clark,eng ENG,MF,18.0,1.0,70,4,11,34,26,6,70,4,0,0.0,3,75.0,45,286,149,3,0,2,3,6,48,7,Matches
Stefan Bajcetic,es ESP,MF,18.0,0.3,12,0,4,8,0,0,12,0,0,0.0,0,0.0,9,46,24,0,0,0,0,0,9,0,Matches
Ben Doak,sct SCO,FW,17.0,0.2,6,0,0,2,4,0,6,0,0,0.0,0,0.0,4,7,2,0,0,0,2,0,4,0,Matches
Jayden Danns,eng ENG,FW,17.0,0.1,7,0,0,3,4,0,7,0,0,0.0,0,0.0,3,11,5,0,1,0,0,0,4,2,Matches
Owen Beck,wls WAL,DF,20.0,0.1,8,0,3,4,2,0,8,1,0,0.0,1,100.0,4,43,1,0,0,0,1,0,4,1,Matches
Thiago Alcántara,es ESP,MF,32.0,0.1,10,0,4,5,1,0,10,0,0,0.0,0,0.0,9,33,15,0,0,0,0,0,9,0,Matches
James McConnell,eng ENG,MF,18.0,0.0,10,0,1,7,2,0,10,1,0,0.0,0,0.0,5,47,11,0,1,0,1,0,6,0,Matches
Kaide Gordon,eng ENG,FW,18.0,0.0,2,0,0,0,2,1,2,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,Matches
Squad Total,0,0,26.3,38.0,28764,2193,7390,13756,7869,1422,28755,737,331,44.9,331,44.9,17894,92424,48244,924,694,295,574,407,20230,2091,0
Opponent Total,0,0,26.2,38.0,20456,3259,8298,8133,4236,752,20455,861,427,49.6,341,39.6,10444,56083,28141,559,365,193,580,336,11690,1145,0
