Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Cody Gakpo,nl NED,"FW,MF",24.0,18.3,8,66,24,36.4,3.6,1.31,0.12,0.33,15.4,0,0,0,9.0,9.0,0.14,-1.0,-1.0,Matches
Ibrahima Konaté,fr FRA,DF,24.0,17.5,0,11,2,18.2,0.63,0.11,0.0,0.0,11.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Curtis Jones,eng ENG,MF,22.0,13.0,1,19,5,26.3,1.47,0.39,0.05,0.2,16.2,0,0,0,2.6,2.6,0.14,-1.6,-1.6,Matches
Diogo Jota,pt POR,FW,26.0,12.7,10,41,19,46.3,3.22,1.49,0.24,0.53,12.3,0,0,0,5.3,5.3,0.13,4.7,4.7,Matches
Jarell Quansah,eng ENG,DF,20.0,13.2,2,6,4,66.7,0.45,0.3,0.33,0.5,10.6,0,0,0,1.0,1.0,0.17,1.0,1.0,Matches
Ryan Gravenberch,nl NED,MF,21.0,12.5,1,23,8,34.8,1.85,0.64,0.04,0.13,20.6,0,0,0,2.0,2.0,0.09,-1.0,-1.0,Matches
Harvey Elliott,eng ENG,"MF,FW",20.0,15.0,3,49,16,32.7,3.26,1.07,0.06,0.19,20.8,2,0,0,2.7,2.7,0.06,0.3,0.3,Matches
Caoimhín Kelleher,ie IRL,GK,24.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Conor Bradley,nir NIR,DF,20.0,8.4,1,12,4,33.3,1.43,0.48,0.08,0.25,17.3,0,0,0,0.9,0.9,0.07,0.1,0.1,Matches
Joël Matip,cm CMR,DF,31.0,8.7,0,5,0,0.0,0.58,0.0,0.0,0.0,10.6,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
Kostas Tsimikas,gr GRE,DF,27.0,7.5,0,3,0,0.0,0.4,0.0,0.0,0.0,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Bobby Clark,eng ENG,MF,18.0,1.0,0,2,0,0.0,2.02,0.0,0.0,0.0,18.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Stefan Bajcetic,es ESP,MF,18.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ben Doak,sct SCO,FW,17.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jayden Danns,eng ENG,FW,17.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Owen Beck,wls WAL,DF,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago Alcántara,es ESP,MF,32.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
James McConnell,eng ENG,MF,18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Kaide Gordon,eng ENG,FW,18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.3,38.0,80,781,263,33.7,20.55,6.92,0.09,0.28,17.2,18,6,9,87.8,80.4,0.11,-7.8,-6.4,0
Opponent Total,0,0,26.2,38.0,39,413,146,35.4,10.87,3.84,0.09,0.26,17.3,17,1,1,45.7,45.0,0.11,-6.7,-7.0,0
