Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Branco van den Boomen,nl NED,MF,28.0,21,1072.0,51.0,35.0,11.9,11,80.0,6,10,19.0,3,1.43,22.0,26.0,-4.0,-0.34,-1.11,23.7,21.1,2.6,0.22,-0.24,Matches
Ahmetcan Kaplan,tr TUR,DF,20.0,11,944.0,86.0,30.8,10.5,10,89.0,8,1,55.0,8,1.55,19.0,18.0,1.0,0.1,-0.42,16.2,13.2,3.0,0.28,-0.13,Matches
Borna Sosa,hr CRO,DF,25.0,16,848.0,53.0,27.7,9.4,10,74.0,5,6,19.0,8,1.44,17.0,19.0,-2.0,-0.21,-0.82,14.3,15.4,-1.0,-0.11,-0.66,Matches
Jordan Henderson,eng ENG,MF,33.0,9,750.0,83.0,24.5,8.3,9,83.0,5,0,0.0,1,1.56,18.0,13.0,5.0,0.6,0.29,13.0,10.8,2.2,0.27,-0.13,Matches
Chuba Akpom,eng ENG,"FW,MF",27.0,25,1049.0,42.0,34.3,11.7,8,80.0,3,17,24.0,4,1.6,34.0,19.0,15.0,1.29,1.38,27.2,17.0,10.1,0.87,0.76,Matches
Carlos Forbs,pt POR,FW,19.0,21,829.0,39.0,27.1,9.2,8,73.0,2,13,19.0,9,1.62,21.0,25.0,-4.0,-0.43,-1.12,20.1,19.1,1.0,0.1,-0.36,Matches
Ar'jany Martha,nl NED,"DF,FW",19.0,9,699.0,78.0,22.8,7.8,8,84.0,5,1,26.0,8,2.56,23.0,9.0,14.0,1.8,1.84,21.9,9.4,12.5,1.61,1.61,Matches
Jay Gorter,nl NED,GK,23.0,8,665.0,83.0,21.7,7.4,7,87.0,5,1,59.0,10,1.0,14.0,17.0,-3.0,-0.41,-1.01,10.3,13.1,-2.9,-0.39,-0.97,Matches
Mika Godts,be BEL,"FW,MF",18.0,13,574.0,44.0,18.8,6.4,7,69.0,0,6,16.0,8,1.77,11.0,12.0,-1.0,-0.16,-0.66,8.1,10.5,-2.3,-0.37,-0.91,Matches
Gerónimo Rulli,ar ARG,GK,31.0,7,571.0,82.0,18.7,6.3,7,82.0,6,0,0.0,17,2.0,13.0,12.0,1.0,0.16,-0.28,10.4,9.0,1.4,0.23,-0.17,Matches
Tristan Gooijer,nl NED,"DF,MF",18.0,9,570.0,63.0,18.6,6.3,7,80.0,3,2,4.0,9,1.78,13.0,12.0,1.0,0.16,-0.28,10.7,8.7,2.0,0.31,-0.07,Matches
Gastón Ávila,ar ARG,DF,21.0,5,354.0,71.0,11.6,3.9,4,86.0,3,1,10.0,10,0.8,6.0,9.0,-3.0,-0.76,-1.29,4.7,8.3,-3.6,-0.92,-1.46,Matches
Silvano Vos,nl NED,MF,18.0,11,351.0,32.0,11.5,3.9,3,77.0,0,8,15.0,6,1.73,7.0,10.0,-3.0,-0.77,-1.3,5.7,7.1,-1.5,-0.38,-0.85,Matches
Jakov Medić,hr CRO,DF,24.0,6,336.0,56.0,11.0,3.7,3,89.0,1,3,23.0,26,2.17,8.0,6.0,2.0,0.54,0.17,7.7,6.5,1.2,0.32,-0.06,Matches
Georges Mikautadze,ge GEO,"MF,FW",22.0,6,236.0,39.0,7.7,2.6,2,68.0,1,4,25.0,8,0.83,1.0,3.0,-2.0,-0.76,-1.24,1.6,4.6,-3.0,-1.13,-1.62,Matches
Anass Salah-Eddine,nl NED,DF,21.0,6,192.0,32.0,6.3,2.1,2,67.0,0,4,15.0,10,1.67,5.0,2.0,3.0,1.41,1.09,5.6,2.7,2.9,1.36,1.05,Matches
Mohammed Kudus,gh GHA,"FW,MF",22.0,2,180.0,90.0,5.9,2.0,2,90.0,2,0,0.0,0,2.0,6.0,3.0,3.0,1.5,1.19,6.3,2.4,3.8,1.92,1.65,Matches
Jaydon Amauri Banel,nl NED,"FW,MF",18.0,5,93.0,19.0,3.0,1.0,1,56.0,0,4,9.0,7,2.6,2.0,0.0,2.0,1.94,1.6,2.1,1.1,1.0,0.98,0.63,Matches
Amourrichio Van Axel Dongen,nl NED,FW,18.0,3,55.0,18.0,1.8,0.6,1,40.0,0,2,8.0,0,1.0,0.0,0.0,0.0,0.0,-0.39,0.1,0.2,-0.1,-0.13,-0.51,Matches
Julian Rijkhoff,nl NED,"FW,MF",18.0,8,70.0,9.0,2.3,0.8,0,0.0,0,8,9.0,5,1.25,2.0,2.0,0.0,0.0,-0.39,2.8,1.7,1.1,1.42,1.07,Matches
Davy Klaassen,nl NED,MF,30.0,2,61.0,31.0,2.0,0.7,0,0.0,0,2,31.0,0,2.0,4.0,0.0,4.0,5.9,5.63,2.5,0.3,2.1,3.17,2.86,Matches
Owen Wijndal,nl NED,DF,23.0,2,47.0,24.0,1.5,0.5,0,0.0,0,2,24.0,0,2.0,2.0,1.0,1.0,1.91,1.56,2.1,1.0,1.2,2.23,1.89,Matches
Kian Fitz-Jim,nl NED,"MF,FW",20.0,2,41.0,21.0,1.3,0.5,0,0.0,0,2,21.0,17,2.0,0.0,1.0,-1.0,-2.2,-2.61,0.8,0.6,0.2,0.51,0.14,Matches
Olivier Aertssen,nl NED,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julian Christiaan Brandes,nl NED,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Eduardo Sánchez,mx MEX,DF,25.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tom de Graaff,nl NED,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Kalokoh,nl NED,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Osei Misehouy,nl NED,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Remko Pasveer,nl NED,GK,39.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Rasmussen,dk DEN,FW,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Charlie Setford,eng ENG,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,22.4,34,3060.0,90.0,100.0,34.0,374,82.0,237,136,21.0,247,1.65,74.0,61.0,13.0,0.38,0.0,65.1,52.5,12.6,0.37,0.0,0
Opponent Total,0,0,25.2,34,3060.0,90.0,100.0,34.0,374,82.0,220,154,18.0,212,1.03,61.0,74.0,-13.0,-0.38,0.0,52.5,65.1,-12.6,-0.37,0.0,0
