Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gerónimo Rulli,ar ARG,GK,31.0,6.3,263,341,77.1,6914,5260,61,62,98.4,119,126,94.4,83,151,55.0,0,0.0,0.0,0.0,0,5,0,0,1,Matches
Tristan Gooijer,nl NED,"DF,MF",18.0,6.3,324,375,86.4,4697,1034,194,207,93.7,107,125,85.6,12,28,42.9,1,0.3,0.9,0.7,5,22,5,0,27,Matches
Gastón Ávila,ar ARG,DF,21.0,3.9,252,296,85.1,4937,1660,71,76,93.4,161,178,90.4,19,38,50.0,0,0.6,0.3,-0.6,3,22,1,0,26,Matches
Silvano Vos,nl NED,MF,18.0,3.9,155,167,92.8,2442,337,80,83,96.4,70,75,93.3,4,8,50.0,0,0.1,0.1,-0.1,1,6,1,0,8,Matches
Jakov Medić,hr CRO,DF,24.0,3.7,278,299,93.0,5217,1756,83,88,94.3,177,183,96.7,17,25,68.0,0,0.0,0.1,0.0,0,21,0,0,21,Matches
Georges Mikautadze,ge GEO,"MF,FW",22.0,2.6,50,74,67.6,773,144,26,33,78.8,19,26,73.1,3,8,37.5,0,0.1,0.1,-0.1,1,2,1,0,7,Matches
Anass Salah-Eddine,nl NED,DF,21.0,2.1,134,157,85.4,1901,592,88,93,94.6,40,49,81.6,5,13,38.5,1,0.5,0.7,0.5,6,10,9,1,17,Matches
Mohammed Kudus,gh GHA,"FW,MF",22.0,2.0,53,70,75.7,808,160,30,34,88.2,19,22,86.4,3,6,50.0,1,0.5,1.5,0.5,4,3,2,1,5,Matches
Jaydon Amauri Banel,nl NED,"FW,MF",18.0,1.0,32,40,80.0,330,17,22,24,91.7,4,8,50.0,0,0,0.0,1,0.2,0.0,0.8,2,0,0,0,1,Matches
Amourrichio Van Axel Dongen,nl NED,FW,18.0,0.6,6,10,60.0,135,45,2,2,100.0,1,3,33.3,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Julian Rijkhoff,nl NED,"FW,MF",18.0,0.8,21,29,72.4,264,51,13,17,76.5,7,7,100.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Davy Klaassen,nl NED,MF,30.0,0.7,12,17,70.6,166,50,7,10,70.0,5,6,83.3,0,0,0.0,0,0.0,0.1,0.0,1,3,1,0,2,Matches
Owen Wijndal,nl NED,DF,23.0,0.5,44,53,83.0,751,253,20,21,95.2,22,25,88.0,2,3,66.7,0,0.4,0.2,-0.4,2,2,2,1,4,Matches
Kian Fitz-Jim,nl NED,"MF,FW",20.0,0.5,20,25,80.0,235,75,15,16,93.8,4,6,66.7,0,2,0.0,0,0.4,0.2,-0.4,4,0,1,0,1,Matches
Squad Total,0,0,22.4,34.0,17709,21028,84.2,308261,106502,7989,8804,90.7,7818,8712,89.7,1510,2613,57.8,60,52.5,61.1,7.5,426,1350,413,69,1646,0
Opponent Total,0,0,25.2,34.0,10929,14185,77.0,198622,77292,4765,5473,87.1,4614,5475,84.3,1248,2406,51.9,44,39.2,36.2,4.8,327,871,260,74,1070,0
