Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Nadiem Amiri,de GER,MF,26.0,14.6,567,798,71.1,10700,4288,247,291,84.9,205,263,77.9,94,201,46.8,4,4.3,4.1,-0.3,52,70,17,3,88,Matches
Tom Krauß,de GER,MF,22.0,15.0,486,651,74.7,7591,2399,262,314,83.4,186,228,81.6,28,61,45.9,2,0.4,0.8,1.6,7,42,9,2,68,Matches
Edimilson Fernandes,ch SUI,DF,27.0,14.3,615,801,76.8,12814,5042,214,242,88.4,295,335,88.1,98,200,49.0,2,0.7,1.9,1.3,18,54,11,3,53,Matches
Silvan Widmer,ch SUI,DF,30.0,13.8,490,677,72.4,8090,3637,249,296,84.1,185,261,70.9,44,82,53.7,3,3.5,2.5,-0.5,16,57,10,5,54,Matches
Andreas Hanche-Olsen,no NOR,DF,26.0,11.0,342,439,77.9,6167,2299,134,165,81.2,177,202,87.6,27,60,45.0,0,0.0,0.1,0.0,1,10,0,0,19,Matches
Danny da Costa,de GER,DF,30.0,9.2,317,470,67.4,5513,2576,144,177,81.4,126,193,65.3,37,69,53.6,1,1.2,1.3,-0.2,9,27,16,9,40,Matches
Stefan Bell,de GER,DF,31.0,7.4,297,370,80.3,5526,2509,122,137,89.1,141,163,86.5,31,60,51.7,0,0.1,0.3,-0.1,1,16,3,1,23,Matches
Marco Richter,de GER,"MF,FW",25.0,8.0,184,291,63.2,3183,1076,91,111,82.0,59,98,60.2,26,58,44.8,0,1.3,2.1,-1.3,11,23,11,3,30,Matches
Josuha Guilavogui,fr FRA,DF,32.0,4.5,155,180,86.1,2781,1138,59,64,92.2,83,90,92.2,9,19,47.4,1,0.1,0.2,0.9,1,6,1,0,9,Matches
Maxim Leitsch,de GER,DF,25.0,4.2,133,171,77.8,2803,1006,35,51,68.6,79,92,85.9,17,24,70.8,0,0.0,0.1,0.0,0,7,1,0,7,Matches
Daniel Batz,de GER,GK,32.0,4.0,104,153,68.0,2854,2094,18,19,94.7,53,55,96.4,33,79,41.8,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Matondo-Merveille Papela,de GER,"MF,DF",22.0,2.9,64,91,70.3,1034,318,33,37,89.2,26,35,74.3,4,12,33.3,0,0.3,0.2,-0.3,3,6,0,0,12,Matches
Jessic Ngankam,de GER,"FW,MF",23.0,2.0,13,24,54.2,176,18,5,10,50.0,6,11,54.5,0,0,0.0,0,0.3,0.6,-0.3,4,0,0,0,1,Matches
Anton Stach,de GER,MF,24.0,1.9,43,68,63.2,639,168,26,37,70.3,12,20,60.0,3,7,42.9,0,0.1,0.1,-0.1,2,7,1,0,8,Matches
Aymen Barkok,ma MAR,"MF,FW",25.0,3.6,118,184,64.1,1842,639,64,90,71.1,39,59,66.1,9,20,45.0,0,0.3,0.6,-0.3,5,11,4,1,16,Matches
Nelson Weiper,de GER,"FW,MF",18.0,1.4,24,40,60.0,301,40,13,17,76.5,7,12,58.3,0,0,0.0,0,0.2,0.1,-0.2,2,2,1,0,2,Matches
Anwar El Ghazi,nl NED,"MF,DF",28.0,0.6,15,22,68.2,203,47,9,12,75.0,3,6,50.0,1,1,100.0,1,0.2,0.0,0.8,2,1,0,0,4,Matches
Marcus Müller,de GER,MF,20.0,0.2,3,5,60.0,53,2,1,2,50.0,2,3,66.7,0,0,0.0,0,0.0,0.1,0.0,0,0,0,0,1,Matches
David Mamutovic,de GER,"FW,DF",22.0,0.1,7,10,70.0,96,45,4,6,66.7,3,4,75.0,0,0,0.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Squad Total,0,0,26.7,34.0,10974,15120,72.6,201446,81453,4718,5730,82.3,4623,5826,79.4,1323,2702,49.0,31,32.0,35.2,-1.0,346,939,248,78,1169,0
Opponent Total,0,0,26.5,34.0,13806,17869,77.3,244134,86719,6132,7201,85.2,6081,7159,84.9,1299,2612,49.7,40,34.2,37.9,5.8,312,1042,261,68,1205,0
