Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Bartol Franjić,hr CRO,MF,23.0,13.7,689,44,214,410,72,7,689,13,7,53.8,6,46.2,327,1782,841,13,8,1,13,8,418,14,Matches
Christoph Zimmermann,de GER,DF,30.0,13.6,728,104,411,299,25,9,728,3,2,66.7,1,33.3,341,1815,938,7,4,0,7,2,403,1,Matches
Jannik Müller,de GER,"DF,MF",29.0,12.6,687,61,332,312,51,5,687,4,2,50.0,2,50.0,314,1546,807,8,5,0,10,3,369,7,Matches
Julian Justvan,de GER,"MF,FW",25.0,11.4,517,15,75,259,191,20,517,37,16,43.2,19,51.4,291,1675,827,20,19,5,15,10,338,50,Matches
Mathias Honsak,at AUT,"FW,MF",26.0,11.3,476,27,99,181,199,36,476,30,9,30.0,21,70.0,271,1432,571,22,14,8,51,14,326,62,Matches
Clemens Riedel,de GER,DF,20.0,8.4,667,49,261,339,73,6,667,8,4,50.0,4,50.0,424,2084,1146,4,10,0,3,2,460,27,Matches
Thomas Isherwood,se SWE,DF,25.0,7.1,345,53,208,127,11,2,345,1,1,100.0,0,0.0,189,1059,587,6,6,0,3,0,220,1,Matches
Aaron Seydel,de GER,FW,27.0,6.9,283,13,20,136,128,31,283,11,3,27.3,7,63.6,123,451,117,7,3,3,26,12,214,35,Matches
Sebastian Polter,de GER,FW,32.0,5.0,161,6,11,78,73,23,161,5,2,40.0,3,60.0,80,311,78,5,1,1,16,7,133,26,Matches
Alexander Brunst,de GER,GK,28.0,3.0,155,94,150,5,0,0,155,0,0,0.0,0,0.0,89,394,226,0,0,0,0,0,75,0,Matches
Braydon Manu,gh GHA,MF,26.0,1.9,56,1,9,24,24,4,56,9,4,44.4,5,55.6,34,203,120,5,0,1,2,1,37,9,Matches
Gerrit Holtmann,ph PHI,"MF,FW",28.0,4.4,224,7,37,92,101,11,224,15,7,46.7,6,40.0,109,850,441,13,11,8,15,13,134,20,Matches
Andreas Müller,de GER,MF,23.0,3.9,208,6,51,126,34,1,208,2,0,0.0,2,100.0,98,506,189,3,4,0,4,2,131,7,Matches
Fabian Schnellhardt,de GER,MF,29.0,2.6,196,6,41,110,47,2,196,2,1,50.0,1,50.0,101,569,302,6,4,0,2,2,133,9,Matches
Fraser Hornby,sct SCO,"FW,MF",23.0,2.4,91,5,8,34,51,18,91,4,1,25.0,3,75.0,38,234,125,7,3,4,4,4,57,7,Matches
Fabio Torsiello,it ITA,"FW,DF",18.0,1.7,48,1,5,23,20,3,48,3,1,33.3,2,66.7,28,152,68,2,0,0,8,3,32,8,Matches
Filip Stojilković,ch SUI,"FW,MF",23.0,1.7,35,1,2,12,21,8,35,3,1,33.3,1,33.3,24,156,99,4,2,4,4,0,25,10,Matches
Frank Ronstadt,de GER,"DF,MF",26.0,0.8,56,5,14,27,16,0,56,3,0,0.0,1,33.3,33,190,117,3,2,0,1,2,39,4,Matches
Asaf Arania,il ISR,MF,17.0,0.1,5,0,0,2,3,0,5,0,0,0.0,0,0.0,2,16,9,0,1,0,0,0,4,2,Matches
Squad Total,0,0,27.1,34.0,19009,2407,7114,8147,3897,566,19006,440,192,43.6,220,50.0,9943,51709,26088,437,310,99,470,230,11700,1073,0
Opponent Total,0,0,26.7,34.0,22128,1940,6581,10364,5396,922,22126,647,298,46.1,285,44.0,12934,68157,35680,647,459,149,478,275,14789,1439,0
