Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Bruno Tubarão,br BRA,DF,29-107,5,380.0,76.0,42.2,4.2,4,90.0,4,1,20.0,0,0.4,2.0,6.0,-4.0,-0.95,-0.77,4.5,4.7,-0.2,-0.05,-0.56,Matches
Pedrão,br BRA,DF,31-185,6,310.0,52.0,34.4,3.4,3,90.0,3,3,13.0,4,1.0,4.0,5.0,-1.0,-0.29,0.32,3.4,3.6,-0.2,-0.06,-0.51,Matches
Budiga Roni,br BRA,MF,25-066,4,196.0,49.0,21.8,2.2,2,68.0,1,2,31.0,3,1.0,1.0,4.0,-3.0,-1.38,-1.12,1.0,3.3,-2.3,-1.07,-1.73,Matches
Luiz Felipe,br BRA,"DF,MF",30-285,3,186.0,62.0,20.7,2.1,2,70.0,1,1,46.0,1,0.0,1.0,3.0,-2.0,-0.97,-0.59,2.1,2.0,0.0,0.01,-0.33,Matches
Vágner Love,br BRA,"FW,MF",40-009,6,176.0,29.0,19.6,2.0,2,56.0,0,4,16.0,3,0.57,3.0,4.0,-1.0,-0.51,-0.01,3.8,1.6,2.2,1.11,1.03,Matches
Derek,br BRA,FW,26-201,5,159.0,32.0,17.7,1.8,1,71.0,0,4,22.0,2,0.8,3.0,2.0,1.0,0.57,1.29,3.0,3.0,0.0,-0.02,-0.35,Matches
Gabriel Barros,br BRA,"FW,MF",22-239,2,79.0,40.0,8.8,0.9,1,62.0,0,1,17.0,4,0.0,0.0,1.0,-1.0,-1.14,-0.7,1.3,1.0,0.3,0.37,0.1,Matches
Luiz Gustavo,br BRA,DF,21-021,1,45.0,45.0,5.0,0.5,1,45.0,0,0,0.0,4,0.0,1.0,0.0,1.0,2.0,2.63,0.2,0.4,-0.2,-0.39,-0.7,Matches
Max,br BRA,"FW,MF",21-358,8,185.0,23.0,20.6,2.1,0,0.0,0,8,23.0,2,0.63,4.0,4.0,0.0,0.0,0.63,5.0,2.4,2.6,1.26,1.24,Matches
Danielzinho,br BRA,"MF,FW",28-161,4,103.0,26.0,11.4,1.1,0,0.0,0,4,26.0,5,1.0,2.0,1.0,1.0,0.87,1.55,3.0,0.7,2.3,2.02,1.97,Matches
Yony González,co COL,"MF,FW",29-345,3,100.0,33.0,11.1,1.1,0,0.0,0,3,33.0,0,0.0,1.0,2.0,-1.0,-0.9,-0.45,1.7,1.5,0.2,0.17,-0.11,Matches
Mateo Zuleta,co COL,"FW,MF",22-013,3,27.0,9.0,3.0,0.3,0,0.0,0,3,9.0,2,1.0,1.0,1.0,0.0,0.0,0.52,1.9,0.2,1.7,5.54,5.43,Matches
Pedro Rangel,br BRA,GK,23-357,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Daniel,br BRA,DF,19-105,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emerson Júnior,br BRA,GK,24-134,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dé Marcão,br BRA,DF,23-036,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Randerson,0,MF,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yeferson Rodallega,co COL,DF,23-210,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.0,10,900.0,90.0,100.0,10.0,110,80.0,63,43,23.0,59,0.8,9.0,14.0,-5.0,-0.5,0.0,12.9,10.1,2.8,0.28,0.0,0
Opponent Total,0,0,28.5,10,900.0,90.0,100.0,10.0,110,80.0,58,48,21.0,71,2.0,14.0,9.0,5.0,0.5,0.0,10.1,12.9,-2.8,-0.28,0.0,0
