Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Amos Pieper,de GER,DF,25.0,6.6,229,312,73.4,4549,1880,79,100,79.0,114,131,87.0,33,66,50.0,0,0.8,0.5,-0.8,2,25,2,0,24,Matches
Julián Malatini,ar ARG,DF,22.0,6.7,295,364,81.0,5104,1552,135,151,89.4,137,156,87.8,20,42,47.6,0,0.2,0.2,-0.2,4,29,3,2,27,Matches
Dawid Kownacki,pl POL,FW,26.0,4.2,69,109,63.3,942,199,36,50,72.0,21,34,61.8,4,7,57.1,0,0.4,0.6,-0.4,5,10,1,0,10,Matches
Niclas Füllkrug,de GER,FW,30.0,2.0,48,66,72.7,799,274,27,33,81.8,15,22,68.2,6,7,85.7,0,0.3,0.4,-0.3,2,7,2,0,9,Matches
Skelly Alvero,fr FRA,MF,21.0,1.4,59,76,77.6,1098,274,24,35,68.6,25,27,92.6,8,9,88.9,0,0.0,0.0,0.0,1,3,1,0,9,Matches
Naby Keïta,gn GUI,"MF,DF",28.0,1.2,52,67,77.6,844,293,22,27,81.5,23,28,82.1,4,8,50.0,0,0.0,0.0,0.0,0,8,2,0,13,Matches
Nicolai Rapp,de GER,DF,26.0,0.8,32,40,80.0,563,213,12,14,85.7,18,22,81.8,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Oliver Burke,sct SCO,FW,26.0,0.4,6,12,50.0,98,18,2,4,50.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Isak Hansen-Aarøen,no NOR,MF,18.0,0.3,11,14,78.6,161,52,5,6,83.3,4,5,80.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,0,2,Matches
Leon Opitz,de GER,"FW,DF",18.0,0.2,6,13,46.2,101,38,4,5,80.0,1,5,20.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ilia Gruev,bg BUL,MF,23.0,0.0,1,1,100.0,13,14,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Joel Imasuen,us USA,FW,18.0,0.0,1,1,100.0,8,0,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,27.0,34.0,12821,16418,78.1,237961,91530,5250,6169,85.1,5760,6739,85.5,1549,2676,57.9,33,35.6,38.2,-2.6,321,882,276,83,1172,0
Opponent Total,0,0,26.7,34.0,15028,18711,80.3,259331,96219,6989,7921,88.2,6158,7123,86.5,1425,2633,54.1,39,41.0,46.5,-2.0,410,1129,328,75,1428,0
